# R=0.000448
# T=300
# R/L, L (in m), F (in N), F_pfa (in N), 1-F/F_PFA
51.3478818999, 8.7248e-06, -3.63341309902e-15, -3.66284331323e-15, 0.00803480020683
50.8905852417, 8.8032e-06, -3.56866551684e-15, -3.59788117198e-15, 0.00812023903525
50.4413619168, 8.8816e-06, -3.50562856591e-15, -3.53463307649e-15, 0.00820580522741
50, 8.96e-06, -3.44424241015e-15, -3.47303913743e-15, 0.00829150670105
49.5662949195, 9.0384e-06, -3.3844498697e-15, -3.41304207095e-15, 0.00837733630385
49.14004914, 9.1168e-06, -3.32619622276e-15, -3.35458706242e-15, 0.00846328896417
48.7210718636, 9.1952e-06, -3.26942904819e-15, -3.2976216387e-15, 0.00854937091172
48.309178744, 9.2736e-06, -3.21409817103e-15, -3.24209554809e-15, 0.00863558048895
47.9041916168, 9.352e-06, -3.16015553273e-15, -3.18796064749e-15, 0.00872191279548
47.5059382423, 9.4304e-06, -3.10755505876e-15, -3.13517079641e-15, 0.00880836785022
47.1142520612, 9.5088e-06, -3.05625257027e-15, -3.08368175706e-15, 0.00889494732168
46.7289719626, 9.5872e-06, -3.00620570355e-15, -3.03345110039e-15, 0.0089816502519
46.3499420626, 9.6656e-06, -2.95737382253e-15, -2.98443811756e-15, 0.00906847250963
45.9770114943, 9.744e-06, -2.90971790951e-15, -2.93660373642e-15, 0.00915541534611
45.6100342075, 9.8224e-06, -2.86320051124e-15, -2.8899104428e-15, 0.0092424772638
45.2488687783, 9.9008e-06, -2.81778565098e-15, -2.84432220618e-15, 0.00932965862373
44.8933782267, 9.9792e-06, -2.77343877296e-15, -2.79980440949e-15, 0.00941695657065
44.5434298441, 1.00576e-05, -2.73012666108e-15, -2.75632378289e-15, 0.00950437026672
44.1988950276, 1.0136e-05, -2.6878173772e-15, -2.713848341e-15, 0.00959190070206
43.8596491228, 1.02144e-05, -2.64648021344e-15, -2.67234732374e-15, 0.00967954654498
43.5255712731, 1.02928e-05, -2.6060856314e-15, -2.63179114017e-15, 0.00976730576232
43.1965442765, 1.03712e-05, -2.56660520438e-15, -2.59215131542e-15, 0.009855177392
42.872454448, 1.04496e-05, -2.52801156431e-15, -2.55340044045e-15, 0.00994316275048
42.5531914894, 1.0528e-05, -2.49027837119e-15, -2.51551212438e-15, 0.0100312588186
42.2386483633, 1.06064e-05, -2.45338024909e-15, -2.47846094931e-15, 0.0101194655613
41.928721174, 1.06848e-05, -2.41729275276e-15, -2.44222242755e-15, 0.0102077822664
41.6233090531, 1.07632e-05, -2.38199232637e-15, -2.40677296092e-15, 0.0102962078054
41.3223140496, 1.08416e-05, -2.3474562613e-15, -2.37208980224e-15, 0.010384742143
41.0256410256, 1.092e-05, -2.31366266739e-15, -2.33815101866e-15, 0.0104733830563
40.733197556, 1.09984e-05, -2.28059042653e-15, -2.30493545687e-15, 0.0105621310451
40.4448938322, 1.10768e-05, -2.24821916944e-15, -2.2724227101e-15, 0.0106509852029
40.1606425703, 1.11552e-05, -2.21652924199e-15, -2.24059308658e-15, 0.0107399441395
39.8803589232, 1.12336e-05, -2.18550167243e-15, -2.20942757974e-15, 0.0108290072651
39.603960396, 1.1312e-05, -2.15511814431e-15, -2.17890783972e-15, 0.0109181742202
39.331366765, 1.13904e-05, -2.12536097086e-15, -2.1490161463e-15, 0.011007444261
39.0625, 1.14688e-05, -2.09621306927e-15, -2.11973538315e-15, 0.0110968161699
