# L (m), R (m), T (K), F_Drude, F_Plasma, F_PFA_Drude, F_PFA_Plasma, F_Drude/F_PFA_Drude, F_Plasma/F_PFA_Plasma
4.95e-07, 1.2e-05, 295, -1.98947741708e-13, -2.20875836619e-13, -2.03206467559e-13, -2.28501496392e-13, 0.97904237054, 0.966627528075
5e-07, 1.2e-05, 295, -1.93081293807e-13, -2.14586438905e-13, -1.97244283266e-13, -2.2207626187e-13, 0.978894245298, 0.96627364446
5.05e-07, 1.2e-05, 295, -1.87439334904e-13, -2.08533311787e-13, -1.91509554886e-13, -2.15891084097e-13, 0.978746647998, 0.965919054319
5.1e-07, 1.2e-05, 295, -1.82011306048e-13, -2.02705467012e-13, -1.85991606229e-13, -2.09934833732e-13, 0.978599570906, 0.965563758088
5.15e-07, 1.2e-05, 295, -1.76787235996e-13, -1.97092523318e-13, -1.80680355434e-13, -2.04196995956e-13, 0.978453000997, 0.965207751442
5.2e-07, 1.2e-05, 295, -1.71757704184e-13, -1.91684668382e-13, -1.75566276761e-13, -1.98667631192e-13, 0.978306924042, 0.96485102899
5.25e-07, 1.2e-05, 295, -1.66913805978e-13, -1.86472623114e-13, -1.70640365152e-13, -1.93337338661e-13, 0.978161326775, 0.964493586214
5.3e-07, 1.2e-05, 295, -1.62247119905e-13, -1.81447607973e-13, -1.65894103356e-13, -1.88197222566e-13, 0.978016196017, 0.964135418678
5.35e-07, 1.2e-05, 295, -1.57749677329e-13, -1.76601311798e-13, -1.61319431394e-13, -1.83238860668e-13, 0.977871518429, 0.963776521826
5.4e-07, 1.2e-05, 295, -1.53413934395e-13, -1.71925862949e-13, -1.56908718201e-13, -1.78454275092e-13, 0.97772728089, 0.9634168913
5.45e-07, 1.2e-05, 295, -1.492327461e-13, -1.67413802625e-13, -1.52654735261e-13, -1.73835905182e-13, 0.97758347191, 0.963056524196
5.5e-07, 1.2e-05, 295, -1.45199341317e-13, -1.6305805918e-13, -1.4855063206e-13, -1.69376582213e-13, 0.977440077526, 0.962695415444
5.55e-07, 1.2e-05, 295, -1.41307300811e-13, -1.58851925472e-13, -1.44589913255e-13, -1.65069505868e-13, 0.977297085458, 0.962333561471
5.6e-07, 1.2e-05, 295, -1.37550535865e-13, -1.54789036861e-13, -1.40766417396e-13, -1.60908222298e-13, 0.977154483359, 0.96197095866
5.65e-07, 1.2e-05, 295, -1.33923268616e-13, -1.50863350951e-13, -1.37074297098e-13, -1.56886603685e-13, 0.977012258695, 0.961607603243
5.7e-07, 1.2e-05, 295, -1.30420013959e-13, -1.47069128937e-13, -1.33508000533e-13, -1.52998829145e-13, 0.976870400567, 0.9612434929
5.75e-07, 1.2e-05, 295, -1.27035561891e-13, -1.43400917424e-13, -1.30062254175e-13, -1.49239366925e-13, 0.97672889569, 0.960878623237
5.8e-07, 1.2e-05, 295, -1.23764962092e-13, -1.39853532508e-13, -1.26732046677e-13, -1.45602957763e-13, 0.976587732441, 0.960512991335
5.85e-07, 1.2e-05, 295, -1.20603508749e-13, -1.36422044133e-13, -1.23512613806e-13, -1.4208459933e-13, 0.976446899085, 0.960146594188
5.9e-07, 1.2e-05, 295, -1.17546726606e-13, -1.33101761696e-13, -1.20399424368e-13, -1.38679531694e-13, 0.976306383717, 0.959779428662
5.95e-07, 1.2e-05, 295, -1.14590358122e-13, -1.29888220786e-13, -1.17388167024e-13, -1.35383223698e-13, 0.976166176092, 0.95941149308
6e-07, 1.2e-05, 295, -1.11730350762e-13, -1.2677717008e-13, -1.14474737971e-13, -1.32191360225e-13, 0.976026263459, 0.959042783609
6.05e-07, 1.2e-05, 295, -1.08962846069e-13, -1.23764560037e-13, -1.1165522939e-13, -1.29099830257e-13, 0.975886634813, 0.958673297946
6.1e-07, 1.2e-05, 295, -1.06284168719e-13, -1.20846531603e-13, -1.08925918638e-13, -1.2610471569e-13, 0.975747278959, 0.958303033644
6.15e-07, 1.2e-05, 295, -1.03690816483e-13, -1.18019405832e-13, -1.06283258094e-13, -1.23202280837e-13, 0.975608184604, 0.95793198819
6.2e-07, 1.2e-05, 295, -1.01179451e-13, -1.15279674347e-13, -1.03723865655e-13, -1.20388962587e-13, 0.975469342188, 0.957560160579
6.25e-07, 1.2e-05, 295, -9.87468884581e-14, -1.12623989712e-13, -1.01244515814e-13, -1.17661361164e-13, 0.975330739295, 0.957187547366
6.3e-07, 1.2e-05, 295, -9.63900918103e-14, -1.10049157369e-13, -9.88421312689e-14, -1.15016231444e-13, 0.975192365573, 0.956814146904
6.35e-07, 1.2e-05, 295, -9.4106162745e-14, -1.07552127334e-13, -9.6513775066e-14, -1.12450474809e-13, 0.975054210456, 0.956439957381
6.4e-07, 1.2e-05, 295, -9.18923343257e-14, -1.05129986577e-13, -9.42566431874e-14, -1.09961131467e-13, 0.974916262857, 0.956064976552
6.45e-07, 1.2e-05, 295, -8.9745964328e-14, -1.02779952123e-13, -9.20680576039e-14, -1.07545373249e-13, 0.974778513458, 0.955689203713
6.5e-07, 1.2e-05, 295, -8.7664528459e-14, -1.00499364032e-13, -8.99454597291e-14, -1.05200496821e-13, 0.974640951562, 0.955312636995
6.55e-07, 1.2e-05, 295, -8.56456144468e-14, -9.828567927e-14, -8.78864042621e-14, -1.02923917297e-13, 0.974503567029, 0.954935275022
6.6e-07, 1.2e-05, 295, -8.36869161709e-14, -9.61364656344e-14, -8.58885533882e-14, -1.00713162215e-13, 0.974366348827, 0.954557115679
6.65e-07, 1.2e-05, 295, -8.1786228473e-14, -9.40493963618e-14, -8.39496713211e-14, -9.85658658772e-14, 0.974229287452, 0.954178158177
6.7e-07, 1.2e-05, 295, -7.99414418812e-14, -9.20222446643e-14, -8.20676191499e-14, -9.64797639964e-14, 0.974092372964, 0.95379840137
6.75e-07, 1.2e-05, 295, -7.8150537813e-14, -9.00528787535e-14, -8.02403499904e-14, -9.44526886572e-14, 0.97395559494, 0.953417843724
6.8e-07, 1.2e-05, 295, -7.64115842193e-14, -8.81392573126e-14, -7.84659044071e-14, -9.24825635601e-14, 0.973818944631, 0.953036485146
6.85e-07, 1.2e-05, 295, -7.47227310729e-14, -8.6279424823e-14, -7.67424060945e-14, -9.05673995311e-14, 0.973682412054, 0.952654324511
6.9e-07, 1.2e-05, 295, -7.30822064772e-14, -8.44715075171e-14, -7.50680577984e-14, -8.87052902806e-14, 0.973545987742, 0.952271361155
6.95e-07, 1.2e-05, 295, -7.14883127456e-14, -8.27137093104e-14, -7.34411374699e-14, -8.68944084017e-14, 0.97340966124, 0.951887593596
7e-07, 1.2e-05, 295, -6.99394229935e-14, -8.10043082528e-14, -7.18599946213e-14, -8.51330015788e-14, 0.973273423719, 0.951503021749
7.05e-07, 1.2e-05, 295, -6.84339775773e-14, -7.93416528336e-14, -7.03230468922e-14, -8.34193890126e-14, 0.973137265827, 0.951117645103
7.1e-07, 1.2e-05, 295, -6.69704808871e-14, -7.77241586461e-14, -6.88287767974e-14, -8.1751958033e-14, 0.973001177753, 0.950731462783
7.15e-07, 1.2e-05, 295, -6.55474984524e-14, -7.61503053712e-14, -6.73757286519e-14, -8.01291608966e-14, 0.972865151352, 0.950344475335
7.2e-07, 1.2e-05, 295, -6.41636538618e-14, -7.46186335817e-14, -6.59625056604e-14, -7.85495117531e-14, 0.972729177272, 0.949956682306
7.25e-07, 1.2e-05, 295, -6.28176261625e-14, -7.31277420295e-14, -6.4587767166e-14, -7.7011583778e-14, 0.972593246659, 0.949568083683
7.3e-07, 1.2e-05, 295, -6.15081471676e-14, -7.16762848478e-14, -6.32502260371e-14, -7.55140064468e-14, 0.972457349505, 0.949178678505
7.35e-07, 1.2e-05, 295, -6.02339992098e-14, -7.02629692028e-14, -6.19486461996e-14, -7.40554629616e-14, 0.972321477627, 0.948788467358
7.4e-07, 1.2e-05, 295, -5.89940126657e-14, -6.88865527226e-14, -6.06818402949e-14, -7.26346878067e-14, 0.972185622239, 0.948397450346
7.45e-07, 1.2e-05, 295, -5.77870637698e-14, -6.75458412172e-14, -5.94486674598e-14, -7.12504644316e-14, 0.972049774016, 0.948005627137
7.5e-07, 1.2e-05, 295, -5.66120726865e-14, -6.62396866633e-14, -5.82480312217e-14, -6.99016230525e-14, 0.971913925657, 0.947612999109
7.55e-07, 1.2e-05, 295, -5.54680013027e-14, -6.49669849125e-14, -5.70788775008e-14, -6.85870385661e-14, 0.971778068024, 0.947219566127
7.6e-07, 1.2e-05, 295, -5.43538514855e-14, -6.37266738672e-14, -5.5940192718e-14, -6.73056285722e-14, 0.971642192216, 0.946825328269
7.65e-07, 1.2e-05, 295, -5.32686633343e-14, -6.25177316569e-14, -5.48310019912e-14, -6.60563514884e-14, 0.971506290234, 0.946430286388
