# L (m), R (m), T (K), F_Drude, F_Plasma, F_PFA_Drude, F_PFA_Plasma, F_Drude/F_PFA_Drude, F_Plasma/F_PFA_Plasma
5.125e-07, 1e-05, 295, -1.48818240294e-13, -1.6553004267e-13, -1.52758959636e-13, -1.7253270628e-13, 0.974203023173, 0.959412544086
5.15e-07, 1e-05, 295, -1.46669427816e-13, -1.63222671395e-13, -1.50566962862e-13, -1.70164163296e-13, 0.97411427466, 0.959207087047
5.175e-07, 1e-05, 295, -1.4456102928e-13, -1.60957887444e-13, -1.48416036837e-13, -1.67839045179e-13, 0.974025667044, 0.959001448511
5.2e-07, 1e-05, 295, -1.42492106581e-13, -1.58734713625e-13, -1.46305230634e-13, -1.65556359326e-13, 0.973937199394, 0.958795628699
5.225e-07, 1e-05, 295, -1.40461747369e-13, -1.56552199381e-13, -1.44233619554e-13, -1.63315140283e-13, 0.973848869658, 0.95858962684
5.25e-07, 1e-05, 295, -1.38469064263e-13, -1.54409419962e-13, -1.42200304293e-13, -1.61114448884e-13, 0.973760674785, 0.958383441286
5.275e-07, 1e-05, 295, -1.36513194387e-13, -1.52305475953e-13, -1.40204410125e-13, -1.58953371413e-13, 0.973672613184, 0.958177071674
5.3e-07, 1e-05, 295, -1.34593298361e-13, -1.50239492236e-13, -1.3824508613e-13, -1.56831018805e-13, 0.973584683036, 0.957970517446
5.325e-07, 1e-05, 295, -1.32708559567e-13, -1.48210617237e-13, -1.36321504434e-13, -1.54746525872e-13, 0.973496882368, 0.957763777904
5.35e-07, 1e-05, 295, -1.30858183461e-13, -1.46218022217e-13, -1.34432859495e-13, -1.52699050557e-13, 0.973409209273, 0.957556852412
5.375e-07, 1e-05, 295, -1.2904139678e-13, -1.4426090046e-13, -1.32578367394e-13, -1.50687773213e-13, 0.973321661112, 0.95734973969
5.4e-07, 1e-05, 295, -1.27257447259e-13, -1.4233846697e-13, -1.30757265168e-13, -1.4871189591e-13, 0.973234237468, 0.957142440412
5.425e-07, 1e-05, 295, -1.25505602399e-13, -1.40449957221e-13, -1.28968810159e-13, -1.46770641772e-13, 0.973146935634, 0.95693495324
5.45e-07, 1e-05, 295, -1.2378514934e-13, -1.38594627014e-13, -1.27212279384e-13, -1.44863254318e-13, 0.973059754441, 0.956727278188
5.475e-07, 1e-05, 295, -1.22095393789e-13, -1.36771751382e-13, -1.25486968933e-13, -1.4298899685e-13, 0.972972690527, 0.956519413346
5.5e-07, 1e-05, 295, -1.20435660014e-13, -1.34980624572e-13, -1.23792193383e-13, -1.41147151845e-13, 0.972885742811, 0.956311358806
5.525e-07, 1e-05, 295, -1.18805289887e-13, -1.33220559071e-13, -1.22127285237e-13, -1.39337020377e-13, 0.972798909399, 0.956103113949
5.55e-07, 1e-05, 295, -1.17203642466e-13, -1.31490885168e-13, -1.20491594379e-13, -1.37557921557e-13, 0.97271218851, 0.955894678256
5.575e-07, 1e-05, 295, -1.15630093445e-13, -1.29790950395e-13, -1.18884487548e-13, -1.35809191989e-13, 0.972625578243, 0.955686051102
5.6e-07, 1e-05, 295, -1.1408403461e-13, -1.28120118961e-13, -1.1730534783e-13, -1.34090185249e-13, 0.972539076185, 0.955477231416
5.625e-07, 1e-05, 295, -1.12564873621e-13, -1.26477771525e-13, -1.15753574175e-13, -1.32400271381e-13, 0.972452681683, 0.955268219668
5.65e-07, 1e-05, 295, -1.11072033142e-13, -1.24863304308e-13, -1.14228580915e-13, -1.30738836404e-13, 0.972366392476, 0.955059014922
5.675e-07, 1e-05, 295, -1.09604950642e-13, -1.23276128883e-13, -1.1272979731e-13, -1.29105281847e-13, 0.972280206804, 0.954849616681
5.7e-07, 1e-05, 295, -1.08163077927e-13, -1.21715671691e-13, -1.11256667111e-13, -1.27499024288e-13, 0.972194123159, 0.954640024668
5.725e-07, 1e-05, 295, -1.06745880544e-13, -1.20181373432e-13, -1.09808648126e-13, -1.25919494915e-13, 0.972108138714, 0.954430237458
5.75e-07, 1e-05, 295, -1.05352837702e-13, -1.18672688979e-13, -1.08385211813e-13, -1.24366139104e-13, 0.972022252303, 0.954220255075
5.775e-07, 1e-05, 295, -1.03983441634e-13, -1.17189086718e-13, -1.06985842879e-13, -1.22838416003e-13, 0.971936462207, 0.954010077063
5.8e-07, 1e-05, 295, -1.02637197271e-13, -1.15730048218e-13, -1.05610038898e-13, -1.21335798136e-13, 0.971850766677, 0.953799702938
5.825e-07, 1e-05, 295, -1.01313621876e-13, -1.1429506785e-13, -1.04257309929e-13, -1.19857771014e-13, 0.971765163946, 0.953589132205
5.85e-07, 1e-05, 295, -1.00012244632e-13, -1.12883652365e-13, -1.02927178172e-13, -1.18403832775e-13, 0.971679651654, 0.953378363852
5.875e-07, 1e-05, 295, -9.87326065409e-14, -1.11495320781e-13, -1.01619177601e-13, -1.16973493807e-13, 0.971594229277, 0.953167398463
5.9e-07, 1e-05, 295, -9.74742597378e-14, -1.10129603687e-13, -1.0033285364e-13, -1.15566276412e-13, 0.971508894662, 0.952956235211
5.925e-07, 1e-05, 295, -9.62367673807e-14, -1.0878604312e-13, -9.90677628305e-14, -1.14181714463e-13, 0.971423646109, 0.952744873661
5.95e-07, 1e-05, 295, -9.50197033292e-14, -1.0746419224e-13, -9.78234725198e-14, -1.12819353082e-13, 0.971338482285, 0.952533313698
5.975e-07, 1e-05, 295, -9.38226516553e-14, -1.06163614824e-13, -9.65995605523e-14, -1.1147874832e-13, 0.971253400315, 0.95232155387
6e-07, 1e-05, 295, -9.26452066876e-14, -1.04883885302e-13, -9.53956149757e-14, -1.10159466855e-13, 0.971168399211, 0.952109594363
6.025e-07, 1e-05, 295, -9.14869724775e-14, -1.03624588219e-13, -9.42112337545e-14, -1.08861085692e-13, 0.971083477326, 0.951897434795
6.05e-07, 1e-05, 295, -9.03475625883e-14, -1.0238531801e-13, -9.30460244919e-14, -1.07583191881e-13, 0.970998633006, 0.951685074776
6.075e-07, 1e-05, 295, -8.92265998322e-14, -1.01165678727e-13, -9.18996041666e-14, -1.06325382238e-13, 0.970913864552, 0.951472513879
6.1e-07, 1e-05, 295, -8.81237159567e-14, -9.99652837241e-14, -9.07715988651e-14, -1.05087263075e-13, 0.970829169679, 0.951259751173
6.125e-07, 1e-05, 295, -8.70385516415e-14, -9.87837556377e-14, -8.96616435361e-14, -1.03868449939e-13, 0.970744548158, 0.951046787502
6.15e-07, 1e-05, 295, -8.59707558718e-14, -9.76207257569e-14, -8.85693817448e-14, -1.02668567364e-13, 0.9706599976, 0.950833621849
6.175e-07, 1e-05, 295, -8.49199859766e-14, -9.64758340522e-14, -8.74944654375e-14, -1.01487248622e-13, 0.970575516428, 0.950620253895
6.2e-07, 1e-05, 295, -8.38859073216e-14, -9.53487288609e-14, -8.64365547129e-14, -1.00324135489e-13, 0.970491102986, 0.950406683257
6.225e-07, 1e-05, 295, -8.28681931042e-14, -9.42390666748e-14, -8.53953176002e-14, -9.91788780157e-14, 0.970406755699, 0.950192909622
6.25e-07, 1e-05, 295, -8.18665241832e-14, -9.31465119622e-14, -8.43704298447e-14, -9.80511343031e-14, 0.970322473571, 0.949978933178
6.275e-07, 1e-05, 295, -8.08805886653e-14, -9.20707367476e-14, -8.33615746998e-14, -9.69405702889e-14, 0.970238253734, 0.949764752499
6.3e-07, 1e-05, 295, -7.99100820329e-14, -9.10114207329e-14, -8.23684427241e-14, -9.58468595367e-14, 0.970154095309, 0.949550367877
6.325e-07, 1e-05, 295, -7.8954706724e-14, -8.99682508697e-14, -8.13907315901e-14, -9.47696830376e-14, 0.970069996688, 0.949335778974
6.35e-07, 1e-05, 295, -7.8014172004e-14, -8.89409212255e-14, -8.04281458883e-14, -9.37087290073e-14, 0.969985956314, 0.949120985501
6.375e-07, 1e-05, 295, -7.70881937862e-14, -8.79291327972e-14, -7.94803969476e-14, -9.26636926999e-14, 0.969901972645, 0.94890598718
6.4e-07, 1e-05, 295, -7.61764943995e-14, -8.69325932729e-14, -7.85472026562e-14, -9.16342762222e-14, 0.969818043463, 0.948690783154
6.425e-07, 1e-05, 295, -7.52788026339e-14, -8.5951017071e-14, -7.76282872882e-14, -9.06201883538e-14, 0.969734168608, 0.948475374333
6.45e-07, 1e-05, 295, -7.43948532456e-14, -8.49841248397e-14, -7.67233813365e-14, -8.9621144374e-14, 0.969650345822, 0.94825975983
6.475e-07, 1e-05, 295, -7.35243870215e-14, -8.40316435158e-14, -7.58322213497e-14, -8.86368658921e-14, 0.969566573587, 0.948043939393
6.5e-07, 1e-05, 295, -7.26671505631e-14, -8.30933061025e-14, -7.49545497742e-14, -8.76670806845e-14, 0.969482850367, 0.947827912756
6.525e-07, 1e-05, 295, -7.18228961393e-14, -8.21688515174e-14, -7.40901148013e-14, -8.67115225348e-14, 0.969399174665, 0.947611679686
6.55e-07, 1e-05, 295, -7.0991381585e-14, -8.12580244852e-14, -7.32386702184e-14, -8.57699310805e-14, 0.969315545643, 0.947395240518
6.575e-07, 1e-05, 295, -7.017236996e-14, -8.03605751918e-14, -7.23999752637e-14, -8.48420516615e-14, 0.969231960431, 0.947178593848
6.6e-07, 1e-05, 295, -6.93656297162e-14, -7.94762594461e-14, -7.15737944901e-14, -8.39276351788e-14, 0.969148418221, 0.946961740037
6.625e-07, 1e-05, 295, -6.85709343572e-14, -7.86048383349e-14, -7.07598976235e-14, -8.30264379477e-14, 0.969064917563, 0.946744678899
6.65e-07, 1e-05, 295, -6.7788062358e-14, -7.77460781377e-14, -6.99580594343e-14, -8.21382215643e-14, 0.968981456978, 0.946527410224
6.675e-07, 1e-05, 295, -6.7016797039e-14, -7.6899750196e-14, -6.91680596089e-14, -8.12627527717e-14, 0.968898034987, 0.946309933802
6.7e-07, 1e-05, 295, -6.62569263949e-14, -7.60656307378e-14, -6.83896826249e-14, -8.03998033303e-14, 0.968814649402, 0.946092248824
6.725e-07, 1e-05, 295, -6.55082431786e-14, -7.52435009564e-14, -6.76227176301e-14, -7.95491498926e-14, 0.968731300285, 0.945874356394
6.75e-07, 1e-05, 295, -6.47705444741e-14, -7.44331465798e-14, -6.68669583253e-14, -7.8710573881e-14, 0.968647985438, 0.945656255694
6.775e-07, 1e-05, 295, -6.4043631798e-14, -7.36343579674e-14, -6.61222028502e-14, -7.78838613691e-14, 0.968564703494, 0.945437946617
6.8e-07, 1e-05, 295, -6.332731091e-14, -7.28469299166e-14, -6.53882536726e-14, -7.70688029668e-14, 0.968481452756, 0.945219428774
6.825e-07, 1e-05, 295, -6.26213917486e-14, -7.20706615939e-14, -6.46649174807e-14, -7.62651937081e-14, 0.968398231812, 0.945000702021
6.85e-07, 1e-05, 295, -6.19256883245e-14, -7.13053564254e-14, -6.39520050787e-14, -7.54728329426e-14, 0.96831503951, 0.944781766435
6.875e-07, 1e-05, 295, -6.12400185792e-14, -7.05508219503e-14, -6.3249331284e-14, -7.46915242286e-14, 0.96823187433, 0.944562621783
6.9e-07, 1e-05, 295, -6.05642043632e-14, -6.98068697962e-14, -6.2556714832e-14, -7.39210752338e-14, 0.968148735524, 0.944343268485
6.925e-07, 1e-05, 295, -5.98980711562e-14, -6.90733153958e-14, -6.18739782748e-14, -7.31612976305e-14, 0.968065620254, 0.944123705195
6.95e-07, 1e-05, 295, -5.92414482484e-14, -6.83499781634e-14, -6.12009478916e-14, -7.24120070014e-14, 0.967982527875, 0.943903932425
6.975e-07, 1e-05, 295, -5.85941684637e-14, -6.76366812158e-14, -6.05374535965e-14, -7.16730227448e-14, 0.967899456991, 0.943683950049
7e-07, 1e-05, 295, -5.79560681221e-14, -6.69332513309e-14, -5.98833288511e-14, -7.09441679824e-14, 0.967816406236, 0.943463757972
7.025e-07, 1e-05, 295, -5.73269869526e-14, -6.62395188571e-14, -5.92384105777e-14, -7.02252694699e-14, 0.967733374233, 0.943243356089
7.05e-07, 1e-05, 295, -5.67067679671e-14, -6.55553175841e-14, -5.86025390768e-14, -6.95161575105e-14, 0.967650358849, 0.943022743658
7.075e-07, 1e-05, 295, -5.6095257563e-14, -6.48804848421e-14, -5.79755579453e-14, -6.88166658698e-14, 0.967567360299, 0.942801921919
7.1e-07, 1e-05, 295, -5.54923051651e-14, -6.42148611412e-14, -5.73573139978e-14, -6.81266316942e-14, 0.967484376399, 0.942580890091
7.125e-07, 1e-05, 295, -5.48977633518e-14, -6.35582902936e-14, -5.67476571899e-14, -6.74458954302e-14, 0.967401405985, 0.942359648253
7.15e-07, 1e-05, 295, -5.43114876897e-14, -6.2910619246e-14, -5.61464405433e-14, -6.67743007471e-14, 0.967318447335, 0.942138196014
7.175e-07, 1e-05, 295, -5.37333367267e-14, -6.22716980696e-14, -5.55535200732e-14, -6.61116944612e-14, 0.967235499316, 0.941916533483
7.2e-07, 1e-05, 295, -5.31631718687e-14, -6.16413798337e-14, -5.4968754717e-14, -6.54579264609e-14, 0.96715256044, 0.94169466047
7.225e-07, 1e-05, 295, -5.26008573597e-14, -6.10195205835e-14, -5.43920062682e-14, -6.48128496384e-14, 0.967069629688, 0.941472577182
7.25e-07, 1e-05, 295, -5.20462601604e-14, -6.04059792156e-14, -5.3823139305e-14, -6.4176319815e-14, 0.966986705577, 0.941250283434
7.275e-07, 1e-05, 295, -5.14992499625e-14, -5.98006174899e-14, -5.32620211284e-14, -6.35481956764e-14, 0.966903787565, 0.941027779836
7.3e-07, 1e-05, 295, -5.09596989492e-14, -5.92032997874e-14, -5.27085216976e-14, -6.29283387056e-14, 0.966820872754, 0.940805065018
7.325e-07, 1e-05, 295, -5.04274819909e-14, -5.86138933032e-14, -5.21625135683e-14, -6.23166131186e-14, 0.966737960678, 0.940582139655
7.35e-07, 1e-05, 295, -4.9902476409e-14, -5.80322678083e-14, -5.1623871833e-14, -6.17128858013e-14, 0.96665505002, 0.940359003711
7.375e-07, 1e-05, 295, -4.93845619671e-14, -5.74582956379e-14, -5.10924740618e-14, -6.11170262488e-14, 0.966572139517, 0.94013565719
7.4e-07, 1e-05, 295, -4.88736208099e-14, -5.68918516284e-14, -5.05682002457e-14, -6.05289065056e-14, 0.966489227863, 0.939912100066
7.425e-07, 1e-05, 295, -4.83695373709e-14, -5.63328130222e-14, -5.00509327414e-14, -5.99484011077e-14, 0.966406312961, 0.939688331654
7.45e-07, 1e-05, 295, -4.78721984851e-14, -5.5781059579e-14, -4.95405562165e-14, -5.93753870263e-14, 0.966323395238, 0.939464353375
7.475e-07, 1e-05, 295, -4.73814930814e-14, -5.52364732651e-14, -4.90369575975e-14, -5.88097436124e-14, 0.96624047255, 0.939240164507
7.5e-07, 1e-05, 295, -4.68973123135e-14, -5.46989383827e-14, -4.85400260181e-14, -5.82513525437e-14, 0.966157543798, 0.939015765198
7.525e-07, 1e-05, 295, -4.64195494332e-14, -5.41683414407e-14, -4.80496527694e-14, -5.7700097772e-14, 0.966074607364, 0.938791155169
7.55e-07, 1e-05, 295, -4.59480997955e-14, -5.36445711585e-14, -4.75657312507e-14, -5.71558654717e-14, 0.965991662219, 0.938566334631
7.575e-07, 1e-05, 295, -4.54828607738e-14, -5.31275183781e-14, -4.70881569241e-14, -5.66185439932e-14, 0.96590870709, 0.938341303592
7.6e-07, 1e-05, 295, -4.50237317244e-14, -5.26170760275e-14, -4.6616827265e-14, -5.60880238101e-14, 0.965825740745, 0.938116062096
7.625e-07, 1e-05, 295, -4.4570613942e-14, -5.2113139074e-14, -4.61516417194e-14, -5.55641974753e-14, 0.965742761936, 0.937890610175
7.65e-07, 1e-05, 295, -4.41234106114e-14, -5.16156044736e-14, -4.56925016594e-14, -5.50469595737e-14, 0.965659769305, 0.937664947771
7.675e-07, 1e-05, 295, -4.36820267906e-14, -5.11243711533e-14, -4.52393103401e-14, -5.45362066784e-14, 0.96557676194, 0.937439075197
7.7e-07, 1e-05, 295, -4.32463693279e-14, -5.06393399251e-14, -4.47919728585e-14, -5.40318373062e-14, 0.965493738453, 0.937212992373
7.725e-07, 1e-05, 295, -4.28163468838e-14, -5.01604135071e-14, -4.43503961125e-14, -5.35337518756e-14, 0.965410698367, 0.936986699972
7.75e-07, 1e-05, 295, -4.2391869752e-14, -4.96874963423e-14, -4.39144887609e-14, -5.30418526652e-14, 0.965327638967, 0.936760196818
7.775e-07, 1e-05, 295, -4.19728500228e-14, -4.92204947604e-14, -4.34841611857e-14, -5.25560437731e-14, 0.965244559821, 0.936533483626
