# L (m), R (m), T (K), P_Drude (mPa), P_Plasma (mPa), P_PFA_Drude (mPa), P_PFA_Plasma (mPa), P_Drude/P_PFA_Drude, P_Plasma/P_PFA_Plasma
6.075e-07, 1e-05, 295, -7.07833772734, -7.70280309597, -7.23932964543, -7.9443753803, 0.977761488152, 0.969592035526
6.1e-07, 1e-05, 295, -6.96439663799, -7.58150064978, -7.12326722758, -7.82025530819, 0.977696949376, 0.969469710515
6.125e-07, 1e-05, 295, -6.85271684392, -7.46257324935, -7.00950111697, -7.69855386983, 0.977632606025, 0.969347409335
6.15e-07, 1e-05, 295, -6.74324465765, -7.3459650315, -6.89797721594, -7.57921465478, 0.977568415574, 0.969225093377
6.175e-07, 1e-05, 295, -6.63592821681, -7.23162200798, -6.78864290543, -7.46218278345, 0.97750438626, 0.969102770307
6.2e-07, 1e-05, 295, -6.53071690989, -7.1194914896, -6.68144699904, -7.34740485984, 0.977440502159, 0.968980425797
6.225e-07, 1e-05, 295, -6.42756165426, -7.00952236297, -6.57633969857, -7.23482892573, 0.977376770189, 0.968858066297
6.25e-07, 1e-05, 295, -6.32641441541, -6.90166460905, -6.47327255142, -7.12440441675, 0.977313154228, 0.968735659197
6.275e-07, 1e-05, 295, -6.2272291564, -6.79587025022, -6.37219840889, -7.01608211949, 0.977249727145, 0.968613270837
6.3e-07, 1e-05, 295, -6.12996035591, -6.69209186846, -6.27307138647, -6.90981413051, 0.977186449549, 0.968490865609
6.325e-07, 1e-05, 295, -6.03456436887, -6.59028396408, -6.17584682522, -6.80555381661, 0.97712338723, 0.968368503383
6.35e-07, 1e-05, 295, -5.94099745434, -6.49040098254, -6.08048125455, -6.70325577638, 0.977060401246, 0.968246058194
6.375e-07, 1e-05, 295, -5.84921832647, -6.39239986493, -5.98693235622, -6.60287580313, 0.976997563767, 0.968123595766
6.4e-07, 1e-05, 295, -5.75918611771, -6.29623800911, -5.8951589296, -6.50437084909, 0.976934835259, 0.96800108038
6.425e-07, 1e-05, 295, -5.67086173642, -6.20187462786, -5.80512085806, -6.40769899073, 0.976872295181, 0.967878584315
6.45e-07, 1e-05, 295, -5.58420640342, -6.10926928262, -5.71677907651, -6.31281939525, 0.976809900939, 0.967756069058
6.475e-07, 1e-05, 295, -5.49918264175, -6.01838287381, -5.63009554024, -6.21969228847, 0.97674765951, 0.967633541126
6.5e-07, 1e-05, 295, -5.41575381818, -5.92917718018, -5.54503319425, -6.1282789232, 0.976685554163, 0.967510985463
6.525e-07, 1e-05, 295, -5.33388438703, -5.84161510332, -5.4615559442, -6.03854154924, 0.97662359253, 0.967388409218
6.55e-07, 1e-05, 295, -5.25353946249, -5.75566023738, -5.37962862803, -5.95044338408, 0.976561734227, 0.967265775988
6.575e-07, 1e-05, 295, -5.17468571276, -5.67127776413, -5.29921698852, -5.86394858463, 0.976500061041, 0.967143159984
6.6e-07, 1e-05, 295, -5.09728999819, -5.58843308819, -5.22028764685, -5.77902221985, 0.976438530407, 0.967020522779
6.625e-07, 1e-05, 295, -5.02132063071, -5.50709309795, -5.14280807694, -5.69563024433, 0.976377215635, 0.96689793082
6.65e-07, 1e-05, 295, -4.94674555619, -5.42722434503, -5.06674658068, -5.61373947265, 0.976315960828, 0.966775243395
6.675e-07, 1e-05, 295, -4.87353473354, -5.34879542441, -4.99207226394, -5.53331755466, 0.976254844856, 0.966652531971
6.7e-07, 1e-05, 295, -4.80165827471, -5.2717751122, -4.91875501338, -5.45433295148, 0.976193825805, 0.966529758834
6.725e-07, 1e-05, 295, -4.73108768416, -5.19613360589, -4.84676547395, -5.3767549123, 0.976132992114, 0.966407003972
6.75e-07, 1e-05, 295, -4.66179451811, -5.12184118179, -4.77607502736, -5.30055345206, 0.97607229606, 0.966284224489
6.775e-07, 1e-05, 295, -4.59375129948, -5.04886911009, -4.70665577074, -5.22569932949, 0.976011742359, 0.966161424863
6.8e-07, 1e-05, 295, -4.52693116177, -4.97718929684, -4.63848049649, -5.15216402623, 0.97595131966, 0.966038594947
6.825e-07, 1e-05, 295, -4.46130800639, -4.90677444215, -4.57152267255, -5.07991972644, 0.975891038051, 0.965915744026
6.85e-07, 1e-05, 295, -4.39685628091, -4.83759781646, -4.50575642327, -5.00893929703, 0.97583088562, 0.965792861441
6.875e-07, 1e-05, 295, -4.33355115178, -4.76963343462, -4.44115651097, -4.93919626858, 0.975770869835, 0.96566995423
6.9e-07, 1e-05, 295, -4.27136816198, -4.70285571023, -4.37769831803, -4.87066481685, 0.975710944811, 0.965546981175
6.925e-07, 1e-05, 295, -4.21028404623, -4.63724027318, -4.31535782955, -4.80331974482, 0.975651200324, 0.965424023288
6.95e-07, 1e-05, 295, -4.15027550346, -4.57276273858, -4.25411161659, -4.73713646533, 0.975591587037, 0.965301036196
6.975e-07, 1e-05, 295, -4.09132036157, -4.50939987433, -4.19393681987, -4.67209098427, 0.975532187845, 0.965178094672
7e-07, 1e-05, 295, -4.03339592729, -4.44712794679, -4.134811134, -4.60815988423, 0.97547283215, 0.96505504551
7.025e-07, 1e-05, 295, -3.9764811374, -4.38592487508, -4.07671279235, -4.54532030883, 0.975413608941, 0.964931968944
7.05e-07, 1e-05, 295, -3.92055486693, -4.3257685356, -4.01962055201, -4.48354994718, 0.975354468463, 0.964808820369
7.075e-07, 1e-05, 295, -3.86559709161, -4.26663792703, -3.96351367962, -4.4228270192, 0.975295509002, 0.96468568825
7.1e-07, 1e-05, 295, -3.81158766356, -4.20851194255, -3.90837193744, -4.36313026118, 0.97523667772, 0.964562525212
7.125e-07, 1e-05, 295, -3.75850714635, -4.15137020709, -3.85417556981, -4.30443891181, 0.975177979901, 0.964439336264
7.15e-07, 1e-05, 295, -3.70633650547, -4.09519276517, -3.80090529018, -4.24673269865, 0.975119405118, 0.964316112119
7.175e-07, 1e-05, 295, -3.65505721531, -4.03996018948, -3.74854226835, -4.18999182504, 0.975060958007, 0.964192857213
7.2e-07, 1e-05, 295, -3.60465118176, -3.98565350104, -3.69706811823, -4.1341969573, 0.975002641682, 0.964069574382
7.225e-07, 1e-05, 295, -3.55510069048, -3.93225411867, -3.64646488592, -4.07932921247, 0.974944446662, 0.963946255341
7.25e-07, 1e-05, 295, -3.50638849355, -3.87974394438, -3.59671503814, -4.02537014626, 0.974886377255, 0.963822904085
7.275e-07, 1e-05, 295, -3.45849755691, -3.8281051108, -3.54780145102, -3.97230174146, 0.974828384467, 0.963699477018
7.3e-07, 1e-05, 295, -3.41141176927, -3.77732068997, -3.49970739921, -3.92010639664, 0.974770567973, 0.963576063448
7.325e-07, 1e-05, 295, -3.36511485434, -3.72737360381, -3.45241654544, -3.86876691533, 0.974712874316, 0.963452615625
7.35e-07, 1e-05, 295, -3.31959141536, -3.67824767024, -3.40591293007, -3.8182664952, 0.974655395928, 0.963329216246
7.375e-07, 1e-05, 295, -3.2748254446, -3.62992611054, -3.36018096133, -3.7685887179, 0.974597940493, 0.963205693765
7.4e-07, 1e-05, 295, -3.23080229362, -3.58239352137, -3.3152054056, -3.71971753902, 0.974540608602, 0.963082138305
7.425e-07, 1e-05, 295, -3.18750713023, -3.53563432889, -3.27097137808, -3.67163727836, 0.974483345098, 0.962958500756
7.45e-07, 1e-05, 295, -3.14492600222, -3.48963385416, -3.22746433366, -3.62433261055, 0.974426260708, 0.96283488
7.475e-07, 1e-05, 295, -3.1030447176, -3.44437719152, -3.18467005817, -3.57778855584, 0.97436929444, 0.962711221684
7.5e-07, 1e-05, 295, -3.06184962566, -3.3998499913, -3.14257465974, -3.53199047125, 0.97431245306, 0.96258753215
7.525e-07, 1e-05, 295, -3.02132732441, -3.35603816498, -3.10116456055, -3.48692404193, 0.974255724074, 0.962463800365
7.55e-07, 1e-05, 295, -2.98146477761, -3.31292800329, -3.06042648869, -3.44257527275, 0.974199115262, 0.962340033494
7.575e-07, 1e-05, 295, -2.94224920675, -3.2705060668, -3.02034747039, -3.39893048022, 0.97414262286, 0.962216228263
7.6e-07, 1e-05, 295, -2.90366813606, -3.2287592316, -2.98091482232, -3.3559762845, 0.974086248396, 0.962092386205
7.625e-07, 1e-05, 295, -2.86570935834, -3.18767465456, -2.94211614425, -3.31369960175, 0.974029989925, 0.961968505798
7.65e-07, 1e-05, 295, -2.82836096229, -3.14723980004, -2.90393931189, -3.27208763674, 0.973973853624, 0.961844592639
7.675e-07, 1e-05, 295, -2.79161124675, -3.10744235437, -2.86637246981, -3.23112787545, 0.973917826854, 0.961720635688
7.7e-07, 1e-05, 295, -2.75544882286, -3.06827032723, -2.82940402472, -3.1908080781, 0.973861915366, 0.961596640139
7.725e-07, 1e-05, 295, -2.71986239226, -3.02971183048, -2.79302263888, -3.15111627231, 0.97380606745, 0.961472560407
7.75e-07, 1e-05, 295, -2.68484133981, -2.99175566968, -2.75721722365, -3.11204074641, 0.973750387452, 0.961348489132
7.775e-07, 1e-05, 295, -2.65037484152, -2.9543904523, -2.7219769333, -3.07357004297, 0.973694820517, 0.961224377839
