# R=1.2e-05
# T=300
# R/L, L (in m), E (in J), E_pfa (in J), 1-E/E_PFA
115.942028986, 1.035e-07, -9.42545141643e-19, -9.53452619343e-19, 0.0114399787455
113.636363636, 1.056e-07, -9.10077008892e-19, -9.20787656039e-19, 0.0116320490143
111.420612813, 1.077e-07, -8.79265217965e-19, -8.89785573474e-19, 0.0118234727806
109.289617486, 1.098e-07, -8.49997594498e-19, -8.60333896626e-19, 0.0120142913913
107.238605898, 1.119e-07, -8.2217144703e-19, -8.32329622385e-19, 0.0122045101855
105.263157895, 1.14e-07, -7.95692561248e-19, -8.05678268012e-19, 0.0123941617403
103.359173127, 1.161e-07, -7.70474369505e-19, -7.80293029756e-19, 0.0125832986798
101.52284264, 1.182e-07, -7.46437276002e-19, -7.56094038766e-19, 0.0127719070234
99.7506234414, 1.203e-07, -7.23507894841e-19, -7.33007699096e-19, 0.0129600333888
98.0392156863, 1.224e-07, -7.0161852993e-19, -7.10966100373e-19, 0.0131477020326
96.3855421687, 1.245e-07, -6.80706637966e-19, -6.89906492763e-19, 0.0133349300134
94.7867298578, 1.266e-07, -6.6071434747e-19, -6.69770819506e-19, 0.0135217476973
93.2400932401, 1.287e-07, -6.4158805864e-19, -6.50505297247e-19, 0.0137081721622
91.7431192661, 1.308e-07, -6.23278056823e-19, -6.32060040705e-19, 0.0138942241491
90.2934537246, 1.329e-07, -6.05738182846e-19, -6.14388725567e-19, 0.0140799177487
88.8888888889, 1.35e-07, -5.88925515724e-19, -5.97448284445e-19, 0.0142652827744
87.5273522976, 1.371e-07, -5.72800118443e-19, -5.81198633726e-19, 0.0144503355578
86.2068965517, 1.392e-07, -5.57324781366e-19, -5.65602426614e-19, 0.0146350950043
84.9256900212, 1.413e-07, -5.42464811774e-19, -5.5062482994e-19, 0.0148195608374
83.6820083682, 1.434e-07, -5.28187795488e-19, -5.36233322011e-19, 0.0150037794982
82.4742268041, 1.455e-07, -5.1446346297e-19, -5.22397509708e-19, 0.0151877575799
81.3008130081, 1.476e-07, -5.01263497994e-19, -5.09088961616e-19, 0.0153715052012
80.1603206413, 1.497e-07, -4.88561384378e-19, -4.96281057066e-19, 0.0155550420049
79.0513833992, 1.518e-07, -4.76332281925e-19, -4.83948848305e-19, 0.0157383707126
77.9727095517, 1.539e-07, -4.64552873111e-19, -4.72068934973e-19, 0.015921534558
76.9230769231, 1.56e-07, -4.53201292616e-19, -4.6061934916e-19, 0.0161045265648
75.9013282732, 1.581e-07, -4.42256991561e-19, -4.49579451065e-19, 0.0162873536297
74.9063670412, 1.602e-07, -4.31700633303e-19, -4.38929832799e-19, 0.0164700572975
73.9371534196, 1.623e-07, -4.21514040712e-19, -4.28652230609e-19, 0.016652636771
72.9927007299, 1.644e-07, -4.11680096217e-19, -4.18729444293e-19, 0.0168350904673
72.0720720721, 1.665e-07, -4.02182652195e-19, -4.09145263203e-19, 0.0170174547626
71.1743772242, 1.686e-07, -3.93006499993e-19, -3.99884398297e-19, 0.0171997165525
70.2987697715, 1.707e-07, -3.84137263709e-19, -3.9093241928e-19, 0.0173819188083
69.4444444444, 1.728e-07, -3.75561383758e-19, -3.82275697347e-19, 0.0175640607958
68.6106346484, 1.749e-07, -3.6726604796e-19, -3.73901351755e-19, 0.017746134813
67.7966101695, 1.77e-07, -3.59239124089e-19, -3.65797200895e-19, 0.0179281765698
67.0016750419, 1.791e-07, -3.51469148675e-19, -3.57951716699e-19, 0.018110174423
66.2251655629, 1.812e-07, -3.43945246243e-19, -3.50353983103e-19, 0.0182921763958
65.4664484452, 1.833e-07, -3.36657142347e-19, -3.42993657065e-19, 0.0184741454781
64.7249190939, 1.854e-07, -3.29595066462e-19, -3.35860932449e-19, 0.0186561322903
64, 1.875e-07, -3.22749774651e-19, -3.28946507052e-19, 0.0188381158286
63.2911392405, 1.896e-07, -3.16112475148e-19, -3.22241551518e-19, 0.0190201305236
62.5978090767, 1.917e-07, -3.09674834144e-19, -3.15737680442e-19, 0.0192021626613
61.919504644, 1.938e-07, -3.03428918236e-19, -3.09426926073e-19, 0.01938424659
61.2557427259, 1.959e-07, -2.97367202852e-19, -3.03301713057e-19, 0.0195663590067
60.6060606061, 1.98e-07, -2.9148250691e-19, -2.97354835685e-19, 0.0197485565062
59.9700149925, 2.001e-07, -2.85768026582e-19, -2.91579436217e-19, 0.0199307938523
59.3471810089, 2.022e-07, -2.80217260022e-19, -2.85968984632e-19, 0.020113106385
58.7371512482, 2.043e-07, -2.74824018025e-19, -2.80517260281e-19, 0.0202955149749
58.1395348837, 2.064e-07, -2.6958241526e-19, -2.75218333978e-19, 0.0204779915511
57.5539568345, 2.085e-07, -2.64486817124e-19, -2.70066552065e-19, 0.0206605923551
56.9800569801, 2.106e-07, -2.59531873557e-19, -2.6505652075e-19, 0.0208432796782
56.4174894217, 2.127e-07, -2.54712463258e-19, -2.60183092192e-19, 0.02102607394
55.8659217877, 2.148e-07, -2.50023691996e-19, -2.55441350756e-19, 0.0212090123378
55.3250345781, 2.169e-07, -2.45460904446e-19, -2.50826600841e-19, 0.0213920548167
54.7945205479, 2.19e-07, -2.41019629313e-19, -2.46334354774e-19, 0.0215752507034
54.2740841248, 2.211e-07, -2.36695612045e-19, -2.41960322151e-19, 0.0217585679295
53.7634408602, 2.232e-07, -2.3248476881e-19, -2.37700399137e-19, 0.0219420343698
53.2623169108, 2.253e-07, -2.28383193266e-19, -2.33550659116e-19, 0.0221256744463
52.7704485488, 2.274e-07, -2.24387158668e-19, -2.29507343205e-19, 0.0223094584519
52.2875816993, 2.295e-07, -2.20493083954e-19, -2.25566852041e-19, 0.0224934117786
51.8134715026, 2.316e-07, -2.16697539525e-19, -2.21725737345e-19, 0.0226775559773
51.3478818999, 2.337e-07, -2.12997250159e-19, -2.17980694699e-19, 0.0228618619053
50.8905852417, 2.358e-07, -2.09389066105e-19, -2.14328556066e-19, 0.0230463455377
50.4413619168, 2.379e-07, -2.05869961205e-19, -2.10766283208e-19, 0.0232310497133
50, 2.4e-07, -2.02437052022e-19, -2.07290961439e-19, 0.0234159240883
