# R=1.2e-05
# T=300
# R/L, L (in m), F (in N), F_pfa (in N), 1-F/F_PFA
107.238605898, 1.119e-07, -1.29226078811e-11, -1.30060635583e-11, 0.00641667456372
105.263157895, 1.14e-07, -1.23022455976e-11, -1.2383062051e-11, 0.00652637070708
103.359173127, 1.161e-07, -1.17213883407e-11, -1.17996888839e-11, 0.00663581421056
101.52284264, 1.182e-07, -1.11769038658e-11, -1.1252805537e-11, 0.00674513310666
99.7506234414, 1.203e-07, -1.06659698662e-11, -1.07395701613e-11, 0.00685318816142
98.0392156863, 1.224e-07, -1.0186004075e-11, -1.0257405092e-11, 0.00696092397046
96.3855421687, 1.245e-07, -9.73467384209e-12, -9.80396838906e-12, 0.00706801003694
94.7867298578, 1.266e-07, -9.30985336287e-12, -9.37712886118e-12, 0.00717442399538
93.2400932401, 1.287e-07, -8.90960315243e-12, -8.974944079e-12, 0.00728037144261
91.7431192661, 1.308e-07, -8.53215432176e-12, -8.59564100032e-12, 0.0073859155537
90.2934537246, 1.329e-07, -8.17589249056e-12, -8.23759884014e-12, 0.0074908175034
88.8888888889, 1.35e-07, -7.83933861803e-12, -7.89933391563e-12, 0.0075949818353
87.5273522976, 1.371e-07, -7.52113466503e-12, -7.57948619279e-12, 0.00769861258116
86.2068965517, 1.392e-07, -7.2200320465e-12, -7.27680734035e-12, 0.00780222578285
84.9256900212, 1.413e-07, -6.93489272195e-12, -6.99015008469e-12, 0.00790503237785
83.6820083682, 1.434e-07, -6.66466571343e-12, -6.71845872243e-12, 0.00800674845683
82.4742268041, 1.455e-07, -6.40837333424e-12, -6.46076064065e-12, 0.00810853540677
81.3008130081, 1.476e-07, -6.16512581953e-12, -6.21615873174e-12, 0.00820971831917
80.1603206413, 1.497e-07, -5.93409458152e-12, -5.98382458937e-12, 0.00831073957987
79.0513833992, 1.518e-07, -5.71452087295e-12, -5.76299240556e-12, 0.00841082708365
77.9727095517, 1.539e-07, -5.50569720832e-12, -5.55295348107e-12, 0.00851011500672
76.9230769231, 1.56e-07, -5.30696171302e-12, -5.35305128295e-12, 0.00860996233562
75.9013282732, 1.581e-07, -5.11771716802e-12, -5.16267698802e-12, 0.00870862541033
74.9063670412, 1.602e-07, -4.93739874222e-12, -4.98126545876e-12, 0.00880633985595
73.9371534196, 1.623e-07, -4.76547545404e-12, -4.80829160486e-12, 0.00890464937247
72.9927007299, 1.644e-07, -4.60146834388e-12, -4.64326708898e-12, 0.00900201179457
72.0720720721, 1.665e-07, -4.44492132227e-12, -4.48573734053e-12, 0.00909906558517
71.1743772242, 1.686e-07, -4.29541319429e-12, -4.33527884505e-12, 0.00919563704776
70.2987697715, 1.707e-07, -4.15255368732e-12, -4.19149668094e-12, 0.00929095179852
69.4444444444, 1.728e-07, -4.01596689752e-12, -4.05402227826e-12, 0.00938706749182
68.6106346484, 1.749e-07, -3.88531669465e-12, -3.92251137708e-12, 0.00948236444872
67.7966101695, 1.77e-07, -3.76028056799e-12, -3.79664216618e-12, 0.00957730452443
67.0016750419, 1.791e-07, -3.6405608718e-12, -3.67611358179e-12, 0.00967127625428
66.2251655629, 1.812e-07, -3.52587332888e-12, -3.56064375644e-12, 0.00976520818511
65.4664484452, 1.833e-07, -3.41595534025e-12, -3.44996859628e-12, 0.00985900453508
64.7249190939, 1.854e-07, -3.31056286498e-12, -3.34384048029e-12, 0.00995191472457
64, 1.875e-07, -3.20946161339e-12, -3.24202706576e-12, 0.0100447811538
63.2911392405, 1.896e-07, -3.11243593883e-12, -3.14431019528e-12, 0.010137122126
62.5978090767, 1.917e-07, -3.01928154297e-12, -3.05048488984e-12, 0.0102289793239
61.919504644, 1.938e-07, -2.92980509545e-12, -2.96035842479e-12, 0.0103208209798
61.2557427259, 1.959e-07, -2.8438290217e-12, -2.87374947788e-12, 0.0104116438843
60.6060606061, 1.98e-07, -2.76118114574e-12, -2.7904873473e-12, 0.0105021804116
59.9700149925, 2.001e-07, -2.68169801213e-12, -2.71041122845e-12, 0.0105936752401
59.3471810089, 2.022e-07, -2.60523766621e-12, -2.63336954663e-12, 0.0106828456548
58.7371512482, 2.043e-07, -2.53164890877e-12, -2.55921934315e-12, 0.0107729860897
58.1395348837, 2.064e-07, -2.46080258464e-12, -2.48782570581e-12, 0.0108621440405
57.5539568345, 2.085e-07, -2.39257104569e-12, -2.41906124202e-12, 0.0109506100425
56.9800569801, 2.106e-07, -2.3268295888e-12, -2.35280559364e-12, 0.0110404382364
56.4174894217, 2.127e-07, -2.26347414355e-12, -2.28894498399e-12, 0.0111277643714
55.8659217877, 2.148e-07, -2.20239010643e-12, -2.22737180126e-12, 0.0112157722458
55.3250345781, 2.169e-07, -2.14347829032e-12, -2.16798420994e-12, 0.0113035507829
54.7945205479, 2.19e-07, -2.08664380443e-12, -2.11068578992e-12, 0.0113906037578
54.2740841248, 2.211e-07, -2.03179250269e-12, -2.05538520349e-12, 0.0114784813879
53.7634408602, 2.232e-07, -1.97884468058e-12, -2.00199588246e-12, 0.0115640606875
53.2623169108, 2.253e-07, -1.92771264574e-12, -1.95043574044e-12, 0.0116502657451
52.7704485488, 2.274e-07, -1.87831918521e-12, -1.90062690172e-12, 0.0117370308156
52.2875816993, 2.295e-07, -1.83059584271e-12, -1.85249545193e-12, 0.0118216804269
51.8134715026, 2.316e-07, -1.78446761729e-12, -1.80597120242e-12, 0.0119069368872
51.3478818999, 2.337e-07, -1.7398675064e-12, -1.76098747353e-12, 0.0119932523408
