# R=3.3e-05
# T=300
# R/L, L (in m), E (in J), E_pfa (in J), 1-E/E_PFA
75.9013282732, 4.34775e-07, -1.77296591389e-19, -1.80327219359e-19, 0.0168062701837
74.9063670412, 4.4055e-07, -1.72696072192e-19, -1.75694761933e-19, 0.0170676103734
73.9371534196, 4.46325e-07, -1.68269627582e-19, -1.71237311093e-19, 0.0173308228891
72.9927007299, 4.521e-07, -1.64008703188e-19, -1.66946279232e-19, 0.0175959359949
72.0720720721, 4.57875e-07, -1.59905272522e-19, -1.6281359632e-19, 0.017862904967
71.1743772242, 4.6365e-07, -1.55951774841e-19, -1.58831673106e-19, 0.0181317630723
70.2987697715, 4.69425e-07, -1.52141099523e-19, -1.54993367327e-19, 0.0184025152337
69.4444444444, 4.752e-07, -1.48466546885e-19, -1.51291952289e-19, 0.0186751863597
68.6106346484, 4.80975e-07, -1.44921812843e-19, -1.4772108841e-19, 0.0189497355955
67.7966101695, 4.8675e-07, -1.41500943858e-19, -1.44274796768e-19, 0.0192261779049
67.0016750419, 4.92525e-07, -1.38198322189e-19, -1.40947434929e-19, 0.0195045247989
66.2251655629, 4.983e-07, -1.35008639527e-19, -1.3773367433e-19, 0.019784811641
65.4664484452, 5.04075e-07, -1.31926894278e-19, -1.34628479703e-19, 0.0200669682282
64.7249190939, 5.0985e-07, -1.289483429e-19, -1.31627090061e-19, 0.0203510322943
64, 5.15625e-07, -1.26068502436e-19, -1.28725000789e-19, 0.0206370039774
63.2911392405, 5.214e-07, -1.23283130133e-19, -1.25917947445e-19, 0.020924875013
62.5978090767, 5.27175e-07, -1.20588201467e-19, -1.2320189052e-19, 0.0212146830095
61.919504644, 5.3295e-07, -1.17979915341e-19, -1.20573001516e-19, 0.0215063583323
61.2557427259, 5.38725e-07, -1.15454654483e-19, -1.18027649695e-19, 0.0217999360202
60.6060606061, 5.445e-07, -1.1300899028e-19, -1.15562390111e-19, 0.0220954224675
59.9700149925, 5.50275e-07, -1.1063967086e-19, -1.13173952318e-19, 0.0223927980449
59.3471810089, 5.5605e-07, -1.08343605027e-19, -1.10859229872e-19, 0.0226920649578
58.7371512482, 5.61825e-07, -1.06117853222e-19, -1.08615270692e-19, 0.0229932444506
58.1395348837, 5.676e-07, -1.03959629494e-19, -1.06439267816e-19, 0.0232962737592
57.5539568345, 5.73375e-07, -1.0186627252e-19, -1.0432855106e-19, 0.0236011955993
56.9800569801, 5.7915e-07, -9.98352557216e-20, -1.02280579094e-19, 0.0239079930301
56.4174894217, 5.84925e-07, -9.78641731699e-20, -1.00292932053e-19, 0.0242166504962
55.8659217877, 5.907e-07, -9.59507298687e-20, -9.83633047479e-20, 0.024527184049
55.3250345781, 5.96475e-07, -9.40927403973e-20, -9.64895000947e-20, 0.0248395907847
54.7945205479, 6.0225e-07, -9.2288125172e-20, -9.46694231976e-20, 0.0251538241728
54.2740841248, 6.08025e-07, -9.05348943426e-20, -9.29010756966e-20, 0.0254699026493
53.7634408602, 6.138e-07, -8.88311512528e-20, -9.11825504761e-20, 0.0257878202683
53.2623169108, 6.19575e-07, -8.7175085277e-20, -8.95120268122e-20, 0.0261075703284
52.7704485488, 6.2535e-07, -8.55649671512e-20, -8.7887765609e-20, 0.0264291445088
52.2875816993, 6.31125e-07, -8.39991446101e-20, -8.63081051499e-20, 0.0267525342581
51.8134715026, 6.369e-07, -8.24760380908e-20, -8.47714569962e-20, 0.027077733316
51.3478818999, 6.42675e-07, -8.09941358087e-20, -8.32763021584e-20, 0.0274047512991
50.8905852417, 6.4845e-07, -7.95519976812e-20, -8.18211874816e-20, 0.0277335231889
50.4413619168, 6.54225e-07, -7.81482371047e-20, -8.04047223364e-20, 0.0280640883528
50, 6.6e-07, -7.67815315223e-20, -7.90255753212e-20, 0.0283964246996
