# R=3.3e-05
# T=300
# R/L, L (in m), F (in N), F_pfa (in N), 1-F/F_PFA
129.032258065, 2.5575e-07, -3.7427835175e-12, -3.76039996192e-12, 0.00468472625305
126.1829653, 2.61525e-07, -3.51423698236e-12, -3.53106222413e-12, 0.00476492361269
123.456790123, 2.673e-07, -3.30382873683e-12, -3.31991280058e-12, 0.00484472476233
120.84592145, 2.73075e-07, -3.10979640369e-12, -3.12518274163e-12, 0.00492334023597
118.343195266, 2.7885e-07, -2.93057603336e-12, -2.94530605161e-12, 0.00500118425498
115.942028986, 2.84625e-07, -2.76478054775e-12, -2.77889296194e-12, 0.00507843028891
113.636363636, 2.904e-07, -2.61117886109e-12, -2.62470716292e-12, 0.0051542137805
111.420612813, 2.96175e-07, -2.46866658481e-12, -2.48164634518e-12, 0.00523030221099
109.289617486, 3.0195e-07, -2.33626531593e-12, -2.34872551762e-12, 0.00530509061262
107.238605898, 3.07725e-07, -2.21309325186e-12, -2.22506266339e-12, 0.00537935929868
105.263157895, 3.135e-07, -2.09836152131e-12, -2.10986636896e-12, 0.00545287977365
103.359173127, 3.19275e-07, -1.9913603651e-12, -2.00242512933e-12, 0.00552568186889
101.52284264, 3.2505e-07, -1.89145007931e-12, -1.90209807278e-12, 0.00559802547968
99.7506234414, 3.30825e-07, -1.79805479224e-12, -1.80830689983e-12, 0.00566945112693
98.0392156863, 3.366e-07, -1.71065226882e-12, -1.72052885743e-12, 0.00574043763618
96.3855421687, 3.42375e-07, -1.62877099157e-12, -1.63829060432e-12, 0.0058106984921
94.7867298578, 3.4815e-07, -1.55198169201e-12, -1.56116283831e-12, 0.00588096646286
93.2400932401, 3.53925e-07, -1.47989826984e-12, -1.48875558208e-12, 0.00594947373572
91.7431192661, 3.597e-07, -1.41216382859e-12, -1.42071403984e-12, 0.00601824928409
90.2934537246, 3.65475e-07, -1.34845665473e-12, -1.35671494376e-12, 0.0060869743241
88.8888888889, 3.7125e-07, -1.28848533198e-12, -1.29646333064e-12, 0.00615366317363
87.5273522976, 3.77025e-07, -1.23197796584e-12, -1.23968968899e-12, 0.00622068830549
86.2068965517, 3.828e-07, -1.17868999126e-12, -1.18614743032e-12, 0.00628710973661
84.9256900212, 3.88575e-07, -1.12839610296e-12, -1.13561064552e-12, 0.00635300715643
83.6820083682, 3.9435e-07, -1.08088903672e-12, -1.08787210685e-12, 0.00641901753296
82.4742268041, 4.00125e-07, -1.03598050203e-12, -1.04274149009e-12, 0.00648385829397
81.3008130081, 4.059e-07, -9.93495629971e-13, -1.00004378547e-12, 0.0065478687936
80.1603206413, 4.11675e-07, -9.53273016453e-13, -9.59617879375e-13, 0.00661186401209
79.0513833992, 4.1745e-07, -9.15164668812e-13, -9.21315282411e-13, 0.00667590532463
77.9727095517, 4.23225e-07, -8.79035578338e-13, -8.84998990263e-13, 0.00673832624683
76.9230769231, 4.29e-07, -8.44757731919e-13, -8.50542460441e-13, 0.00680122250311
75.9013282732, 4.34775e-07, -8.12215186191e-13, -8.17828691106e-13, 0.00686391291556
74.9063670412, 4.4055e-07, -7.81300695387e-13, -7.86749392942e-13, 0.00692558215444
73.9371534196, 4.46325e-07, -7.5191414595e-13, -7.57204240767e-13, 0.00698635128056
72.9927007299, 4.521e-07, -7.23961885794e-13, -7.29100198799e-13, 0.00704747168256
72.0720720721, 4.57875e-07, -6.97358004069e-13, -7.02350910375e-13, 0.00710884862822
71.1743772242, 4.6365e-07, -6.72023644821e-13, -6.76876144658e-13, 0.00716896270383
70.2987697715, 4.69425e-07, -6.47884214285e-13, -6.52601296362e-13, 0.00722812244449
69.4444444444, 4.752e-07, -6.24869760811e-13, -6.29456930369e-13, 0.00728750346049
68.6106346484, 4.80975e-07, -6.02915658053e-13, -6.07378368914e-13, 0.00734749719343
67.7966101695, 4.8675e-07, -5.81962823784e-13, -5.86305315954e-13, 0.00740653726297
67.0016750419, 4.92525e-07, -5.61955647364e-13, -5.66181514383e-13, 0.00746380252872
66.2251655629, 4.983e-07, -5.42840282153e-13, -5.46954434293e-13, 0.00752192848622
65.4664484452, 5.04075e-07, -5.24567919614e-13, -5.28574988375e-13, 0.00758088984458
64.7249190939, 5.0985e-07, -5.07094283066e-13, -5.10997271271e-13, 0.00763798247991
64, 5.15625e-07, -4.90375363368e-13, -4.94178321965e-13, 0.00769551886145
63.2911392405, 5.214e-07, -4.7437210787e-13, -4.78077905819e-13, 0.00775145202055
62.5978090767, 5.27175e-07, -4.59045849049e-13, -4.62658315193e-13, 0.00780806488413
61.919504644, 5.3295e-07, -4.44361290534e-13, -4.47884186028e-13, 0.00786563938658
61.2557427259, 5.38725e-07, -4.30286803347e-13, -4.33722329969e-13, 0.00792102777354
60.6060606061, 5.445e-07, -4.16790240866e-13, -4.20141580101e-13, 0.00797669022643
59.9700149925, 5.50275e-07, -4.03842455682e-13, -4.07112648544e-13, 0.00803264863727
59.3471810089, 5.5605e-07, -3.91416821378e-13, -3.94607995971e-13, 0.00808694863326
58.7371512482, 5.61825e-07, -3.7948643141e-13, -3.82601711047e-13, 0.008142356782
58.1395348837, 5.676e-07, -3.68027375259e-13, -3.7106939956e-13, 0.00819799289408
57.5539568345, 5.73375e-07, -3.57017530871e-13, -3.59988081617e-13, 0.00825180303774
56.9800569801, 5.7915e-07, -3.46434305739e-13, -3.49336097218e-13, 0.00830658927726
56.4174894217, 5.84925e-07, -3.36257946893e-13, -3.39093018663e-13, 0.00836074945121
55.8659217877, 5.907e-07, -3.26469489172e-13, -3.2923956982e-13, 0.00841357145799
55.3250345781, 5.96475e-07, -3.17049946253e-13, -3.19757550913e-13, 0.00846768013015
54.7945205479, 6.0225e-07, -3.07982547791e-13, -3.10629769348e-13, 0.00852211159083
54.2740841248, 6.08025e-07, -2.9925163924e-13, -3.01839975322e-13, 0.00857519312855
53.7634408602, 6.138e-07, -2.90841505209e-13, -2.93372802108e-13, 0.00862826029397
53.2623169108, 6.19575e-07, -2.8273773178e-13, -2.85213710808e-13, 0.00868113605384
52.7704485488, 6.2535e-07, -2.74926609187e-13, -2.77348938642e-13, 0.00873386956549
52.2875816993, 6.31125e-07, -2.67395140184e-13, -2.69765451274e-13, 0.00878656284047
51.8134715026, 6.369e-07, -2.60131367993e-13, -2.62450898262e-13, 0.00883795896502
51.3478818999, 6.42675e-07, -2.53122904796e-13, -2.553935716e-13, 0.00889085339996
50.8905852417, 6.4845e-07, -2.46359056376e-13, -2.48582367261e-13, 0.00894396054708
50.4413619168, 6.54225e-07, -2.39829870863e-13, -2.42006749029e-13, 0.008995113465
50, 6.6e-07, -2.3352463385e-13, -2.35656715109e-13, 0.00904740294765
49.5662949195, 6.65775e-07, -2.27434196738e-13, -2.29522766794e-13, 0.00909962041969
49.14004914, 6.7155e-07, -2.21549835646e-13, -2.23595879243e-13, 0.0091506319538
48.7210718636, 6.77325e-07, -2.15862594838e-13, -2.17867474165e-13, 0.00920228838856
48.309178744, 6.831e-07, -2.10364687337e-13, -2.12329394401e-13, 0.00925310915846
47.9041916168, 6.88875e-07, -2.05048100028e-13, -2.06973879897e-13, 0.00930445846708
47.5059382423, 6.9465e-07, -1.99905513574e-13, -2.01793545487e-13, 0.0093562552149
47.1142520612, 7.00425e-07, -1.94930245646e-13, -1.96781359949e-13, 0.00940695960265
46.7289719626, 7.062e-07, -1.90115242013e-13, -1.9193062642e-13, 0.00945854469045
46.3499420626, 7.11975e-07, -1.85454487951e-13, -1.87234964008e-13, 0.00950931395996
45.9770114943, 7.1775e-07, -1.8094176244e-13, -1.82688290664e-13, 0.00956015417167
45.6100342075, 7.23525e-07, -1.76571350718e-13, -1.78284806886e-13, 0.0096107806249
45.2488687783, 7.293e-07, -1.72337605683e-13, -1.74018980648e-13, 0.00966202053832
44.8933782267, 7.35075e-07, -1.68235474026e-13, -1.69885533132e-13, 0.00971276998074
44.5434298441, 7.4085e-07, -1.64260170564e-13, -1.65879425343e-13, 0.00976163726096
44.1988950276, 7.46625e-07, -1.60406294899e-13, -1.61995845501e-13, 0.0098122923936
43.8596491228, 7.524e-07, -1.56669336583e-13, -1.58230197296e-13, 0.00986449324996
43.5255712731, 7.58175e-07, -1.53045496874e-13, -1.54578088611e-13, 0.00991467646368
43.1965442765, 7.6395e-07, -1.49530373687e-13, -1.51035321136e-13, 0.00996420861859
42.872454448, 7.69725e-07, -1.4611963582e-13, -1.47597880465e-13, 0.0100153514384
42.5531914894, 7.755e-07, -1.42809849437e-13, -1.44261926793e-13, 0.010065561916
42.2386483633, 7.81275e-07, -1.39597226745e-13, -1.41023786145e-13, 0.0101157360691
41.928721174, 7.8705e-07, -1.36478256801e-13, -1.37879942102e-13, 0.010165984115
41.6233090531, 7.92825e-07, -1.33449611932e-13, -1.3482702798e-13, 0.0102161715537
41.3223140496, 7.986e-07, -1.30507916535e-13, -1.31861819532e-13, 0.0102675892215
41.0256410256, 8.04375e-07, -1.27650689889e-13, -1.28981227888e-13, 0.0103157492026
40.733197556, 8.1015e-07, -1.24874279891e-13, -1.26182293055e-13, 0.0103660595457
40.4448938322, 8.15925e-07, -1.22175906132e-13, -1.2346217769e-13, 0.0104183449744
40.1606425703, 8.217e-07, -1.1955339527e-13, -1.2081816123e-13, 0.0104683430667
39.8803589232, 8.27475e-07, -1.17003945309e-13, -1.18247634337e-13, 0.0105176651929
39.603960396, 8.3325e-07, -1.14524868016e-13, -1.15748093648e-13, 0.0105679980879
39.331366765, 8.39025e-07, -1.1211378773e-13, -1.1331713679e-13, 0.0106193034355
39.0625, 8.448e-07, -1.09768665485e-13, -1.10952457725e-13, 0.0106693647336
38.7972841901, 8.50575e-07, -1.07487124006e-13, -1.08651842208e-13, 0.0107197280673
38.5356454721, 8.5635e-07, -1.05267077815e-13, -1.06413163622e-13, 0.0107701506858
38.2775119617, 8.62125e-07, -1.03106498301e-13, -1.04234378955e-13, 0.0108206204666
38.0228136882, 8.679e-07, -1.01003442735e-13, -1.02113525006e-13, 0.0108710601319
37.7714825307, 8.73675e-07, -9.89560034268e-14, -1.00048714782e-13, 0.010921793026
