# R=7.8e-05
# T=300
# R/L, L (in m), F (in N), F_pfa (in N), 1-F/F_PFA
72.0720720721, 1.08225e-06, -1.21250206884e-13, -1.21874903722e-13, 0.00512572169157
71.1743772242, 1.0959e-06, -1.16610882245e-13, -1.1721713538e-13, 0.00517205212891
70.2987697715, 1.10955e-06, -1.12201839317e-13, -1.12790518795e-13, 0.00521922838765
69.4444444444, 1.1232e-06, -1.08009348183e-13, -1.08581120916e-13, 0.00526585771631
68.6106346484, 1.13685e-06, -1.04020350352e-13, -1.04575995553e-13, 0.00531331495116
67.7966101695, 1.1505e-06, -1.00222887865e-13, -1.00763103214e-13, 0.00536124168742
67.0016750419, 1.16415e-06, -9.6605881611e-14, -9.71312382251e-14, 0.00540872971115
66.2251655629, 1.1778e-06, -9.31588022325e-14, -9.36699624519e-14, 0.00545703452963
65.4664484452, 1.19145e-06, -8.98719606163e-14, -9.03695449659e-14, 0.00550610661751
64.7249190939, 1.2051e-06, -8.67363801276e-14, -8.72209070416e-14, 0.00555516940219
64, 1.21875e-06, -8.37435905447e-14, -8.42155720192e-14, 0.00560444420386
63.2911392405, 1.2324e-06, -8.08856577758e-14, -8.13456194235e-14, 0.00565441201284
62.5978090767, 1.24605e-06, -7.81551762195e-14, -7.86036431122e-14, 0.00570542121191
61.919504644, 1.2597e-06, -7.554531389e-14, -7.59827129284e-14, 0.0057565599007
61.2557427259, 1.27335e-06, -7.30496358732e-14, -7.34763395849e-14, 0.00580736212708
60.6060606061, 1.287e-06, -7.06619834769e-14, -7.10784424693e-14, 0.00585914628932
59.9700149925, 1.30065e-06, -6.83766856849e-14, -6.8783320099e-14, 0.00591181718804
59.3471810089, 1.3143e-06, -6.61884796643e-14, -6.65856229783e-14, 0.00596440036451
58.7371512482, 1.32795e-06, -6.40922771338e-14, -6.44803286779e-14, 0.00601813843176
58.1395348837, 1.3416e-06, -6.2083449924e-14, -6.24627188393e-14, 0.00607192453932
57.5539568345, 1.35525e-06, -6.01575790359e-14, -6.05283580679e-14, 0.00612570774799
56.9800569801, 1.3689e-06, -5.83104116943e-14, -5.86730744445e-14, 0.00618107630523
56.4174894217, 1.38255e-06, -5.65381295936e-14, -5.68929415571e-14, 0.00623648477043
55.8659217877, 1.3962e-06, -5.48370565382e-14, -5.51842619152e-14, 0.00629174632293
55.3250345781, 1.40985e-06, -5.32036163611e-14, -5.35435516264e-14, 0.00634876198816
54.7945205479, 1.4235e-06, -5.16346020638e-14, -5.19675262313e-14, 0.00640638859669
54.2740841248, 1.43715e-06, -5.01269627702e-14, -5.04530875967e-14, 0.0064639220724
53.7634408602, 1.4508e-06, -4.86777505273e-14, -4.8997311777e-14, 0.00652201596549
53.2623169108, 1.46445e-06, -4.72842087598e-14, -4.75974377873e-14, 0.00658079598677
52.7704485488, 1.4781e-06, -4.59437387552e-14, -4.62508571518e-14, 0.00664027469913
52.2875816993, 1.49175e-06, -4.46538949899e-14, -4.49551042502e-14, 0.00670022381983
51.8134715026, 1.5054e-06, -4.34123525661e-14, -4.37078473319e-14, 0.00676067991854
51.3478818999, 1.51905e-06, -4.22168816542e-14, -4.25068801722e-14, 0.00682239008794
50.8905852417, 1.5327e-06, -4.1065452443e-14, -4.13501143151e-14, 0.00688418585464
50.4413619168, 1.54635e-06, -3.99560990474e-14, -4.02355718571e-14, 0.0069459136972
50, 1.56e-06, -3.88868787515e-14, -3.91613787293e-14, 0.0070094564246
49.5662949195, 1.57365e-06, -3.78560691593e-14, -3.81257584407e-14, 0.00707367649526
49.14004914, 1.5873e-06, -3.68620402533e-14, -3.71270262463e-14, 0.00713728029963
48.7210718636, 1.60095e-06, -3.59031280203e-14, -3.6163583709e-14, 0.00720215371189
48.309178744, 1.6146e-06, -3.49778233193e-14, -3.52339136216e-14, 0.00726829000768
47.9041916168, 1.62825e-06, -3.40847326884e-14, -3.43365752802e-14, 0.00733452855278
47.5059382423, 1.6419e-06, -3.32225175414e-14, -3.34702000404e-14, 0.00740009019208
47.1142520612, 1.65555e-06, -3.23897950032e-14, -3.26334871922e-14, 0.00746754974705
46.7289719626, 1.6692e-06, -3.15853369335e-14, -3.18252000875e-14, 0.0075368938245
46.3499420626, 1.68285e-06, -3.08080628294e-14, -3.10441625193e-14, 0.00760528455936
45.9770114943, 1.6965e-06, -3.00567975841e-14, -3.02892553321e-14, 0.00767459435462
45.6100342075, 1.71015e-06, -2.93304932499e-14, -2.95594132465e-14, 0.00774440259123
45.2488687783, 1.7238e-06, -2.86281123795e-14, -2.88536218835e-14, 0.00781563940002
44.8933782267, 1.73745e-06, -2.79487343478e-14, -2.81709149741e-14, 0.00788688001423
44.5434298441, 1.7511e-06, -2.72914434684e-14, -2.75103717414e-14, 0.00795802670634
44.1988950276, 1.76475e-06, -2.66553271053e-14, -2.68711144437e-14, 0.00803045734756
43.8596491228, 1.7784e-06, -2.60395505082e-14, -2.62523060672e-14, 0.00810426171481
43.5255712731, 1.79205e-06, -2.54433545135e-14, -2.5653148158e-14, 0.00817808571594
43.1965442765, 1.8057e-06, -2.48659873524e-14, -2.50728787851e-14, 0.00825160263818
42.872454448, 1.81935e-06, -2.43066613437e-14, -2.45107706225e-14, 0.00832733013375
42.5531914894, 1.833e-06, -2.37647446317e-14, -2.39661291528e-14, 0.0084028805719
42.2386483633, 1.84665e-06, -2.32395528127e-14, -2.34382909609e-14, 0.00847920816791
41.928721174, 1.8603e-06, -2.27304607349e-14, -2.29266221431e-14, 0.0085560536114
41.6233090531, 1.87395e-06, -2.22368646574e-14, -2.24305168006e-14, 0.00863342315716
41.3223140496, 1.8876e-06, -2.17581628863e-14, -2.19493956203e-14, 0.00871243733843
41.0256410256, 1.90125e-06, -2.1293868248e-14, -2.14827045383e-14, 0.00879015442233
40.733197556, 1.9149e-06, -2.08433885101e-14, -2.10299134778e-14, 0.00886950713837
40.4448938322, 1.92855e-06, -2.04062256409e-14, -2.05905151592e-14, 0.00895021406153
40.1606425703, 1.9422e-06, -1.99819292033e-14, -2.01640239759e-14, 0.00903067625559
39.8803589232, 1.95585e-06, -1.95700336312e-14, -1.97499749336e-14, 0.00911096358219
39.603960396, 1.9695e-06, -1.9170062603e-14, -1.93479226475e-14, 0.0091927204656
39.331366765, 1.98315e-06, -1.87816016835e-14, -1.89574403946e-14, 0.00927544581464
39.0625, 1.9968e-06, -1.84042624091e-14, -1.85781192183e-14, 0.00935814907873
38.7972841901, 2.01045e-06, -1.80376312812e-14, -1.82095670804e-14, 0.00944205858568
38.5356454721, 2.0241e-06, -1.76813565708e-14, -1.78514080596e-14, 0.00952594261999
38.2775119617, 2.03775e-06, -1.73350668103e-14, -1.7503281593e-14, 0.00961047114607
38.0228136882, 2.0514e-06, -1.69984187904e-14, -1.71648417566e-14, 0.0096955724154
37.7714825307, 2.06505e-06, -1.6671081821e-14, -1.68357565857e-14, 0.0097812512239
37.5234521576, 2.0787e-06, -1.63527396171e-14, -1.65157074289e-14, 0.00986744361417
37.2786579683, 2.09235e-06, -1.60430869231e-14, -1.62043883371e-14, 0.00995418096487
37.037037037, 2.106e-06, -1.5741831285e-14, -1.59015054856e-14, 0.0100414517843
36.7985280589, 2.11965e-06, -1.54486916767e-14, -1.56067766208e-14, 0.0101292501267
36.563071298, 2.1333e-06, -1.51633981192e-14, -1.53199305409e-14, 0.0102175673233
36.3306085377, 2.14695e-06, -1.48856906959e-14, -1.50407066002e-14, 0.0103064243212
36.1010830325, 2.1606e-06, -1.46153239274e-14, -1.4768854239e-14, 0.0103955465385
35.8744394619, 2.17425e-06, -1.43520368916e-14, -1.45041325366e-14, 0.0104863661862
35.6506238859, 2.1879e-06, -1.40956298213e-14, -1.42463097878e-14, 0.0105767717247
35.4295837024, 2.20155e-06, -1.38458823136e-14, -1.39951630991e-14, 0.010666598482
