# R=7.8e-05
# T=300
# R/L, L (in m), E (in J), E_pfa (in J), 1-E/E_PFA
90.2934537246, 8.6385e-07, -1.08537774342e-19, -1.10682190758e-19, 0.0193745389503
88.8888888889, 8.775e-07, -1.05289504965e-19, -1.07419456237e-19, 0.0198283564862
87.5273522976, 8.9115e-07, -1.02193416086e-19, -1.04309444971e-19, 0.0202860717505
86.2068965517, 9.048e-07, -9.92403292279e-20, -1.01342945644e-19, 0.0207475360336
84.9256900212, 9.1845e-07, -9.64217324327e-20, -9.85114219475e-20, 0.021212662181
83.6820083682, 9.321e-07, -9.37297308106e-20, -9.58069545588e-20, 0.0216813461796
82.4742268041, 9.4575e-07, -9.11569927373e-20, -9.32221887285e-20, 0.0221534810474
81.3008130081, 9.594e-07, -8.86967031845e-20, -9.07502869731e-20, 0.0226289509061
80.1603206413, 9.7305e-07, -8.63425174217e-20, -8.83848864037e-20, 0.0231076721954
79.0513833992, 9.867e-07, -8.40885315209e-20, -8.61200599074e-20, 0.0235894910973
77.9727095517, 1.00035e-06, -8.1929234785e-20, -8.39502811563e-20, 0.0240743252247
76.9230769231, 1.014e-06, -7.98594878241e-20, -8.18703927424e-20, 0.0245620529096
75.9013282732, 1.02765e-06, -7.78744884569e-20, -7.98755772375e-20, 0.0250525736377
74.9063670412, 1.0413e-06, -7.59697479149e-20, -7.79613308427e-20, 0.0255457789938
73.9371534196, 1.05495e-06, -7.41410666355e-20, -7.61234394534e-20, 0.0260415560847
72.9927007299, 1.0686e-06, -7.23845115222e-20, -7.43579566708e-20, 0.0265397979844
72.0720720721, 1.08225e-06, -7.06963972301e-20, -7.26611838803e-20, 0.0270403886266
71.1743772242, 1.0959e-06, -6.90732651097e-20, -7.10296519523e-20, 0.0275432412925
70.2987697715, 1.10955e-06, -6.75118724968e-20, -6.94601045099e-20, 0.0280482159768
69.4444444444, 1.1232e-06, -6.60091697915e-20, -6.79494825957e-20, 0.0285552255894
68.6106346484, 1.13685e-06, -6.45622914988e-20, -6.64949105961e-20, 0.0290641656625
67.7966101695, 1.1505e-06, -6.31685428606e-20, -6.50936833754e-20, 0.029574920561
67.0016750419, 1.16415e-06, -6.18253857357e-20, -6.3743254326e-20, 0.0300873968642
66.2251655629, 1.1778e-06, -6.05304292103e-20, -6.24412245025e-20, 0.0306015025704
65.4664484452, 1.19145e-06, -5.92814214476e-20, -6.11853325479e-20, 0.0311171161623
64.7249190939, 1.2051e-06, -5.80762365518e-20, -5.99734454215e-20, 0.031634148353
64, 1.21875e-06, -5.69128686539e-20, -5.88035498434e-20, 0.0321525009052
63.2911392405, 1.2324e-06, -5.57894230132e-20, -5.76737443945e-20, 0.0326720833044
62.5978090767, 1.24605e-06, -5.47041103545e-20, -5.65822322141e-20, 0.0331927848402
61.919504644, 1.2597e-06, -5.36552379545e-20, -5.55273142374e-20, 0.033714511653
61.2557427259, 1.27335e-06, -5.26412038261e-20, -5.4507382974e-20, 0.0342371812052
60.6060606061, 1.287e-06, -5.16604914195e-20, -5.35209166609e-20, 0.0347607133343
59.9700149925, 1.30065e-06, -5.07116660102e-20, -5.25664739256e-20, 0.0352849977724
59.3471810089, 1.3143e-06, -4.97933662115e-20, -5.1642688789e-20, 0.0358099591791
58.7371512482, 1.32795e-06, -4.89043019156e-20, -5.0748266033e-20, 0.0363355097922
58.1395348837, 1.3416e-06, -4.80432495419e-20, -4.98819768957e-20, 0.0368615573857
57.5539568345, 1.35525e-06, -4.7209046339e-20, -4.90426550663e-20, 0.0373880395503
56.9800569801, 1.3689e-06, -4.64005895391e-20, -4.82291929573e-20, 0.0379148666222
56.4174894217, 1.38255e-06, -4.56168314203e-20, -4.74405382333e-20, 0.0384419502999
55.8659217877, 1.3962e-06, -4.485677465e-20, -4.66756905671e-20, 0.0389692341983
55.3250345781, 1.40985e-06, -4.41194720513e-20, -4.5933698648e-20, 0.0394966364588
54.7945205479, 1.4235e-06, -4.34040228229e-20, -4.52136573223e-20, 0.0400240680918
54.2740841248, 1.43715e-06, -4.27095681929e-20, -4.45147049906e-20, 0.0405514716551
53.7634408602, 1.4508e-06, -4.20352909133e-20, -4.38360211413e-20, 0.0410787790756
53.2623169108, 1.46445e-06, -4.13804123275e-20, -4.31768240501e-20, 0.0416059254495
52.7704485488, 1.4781e-06, -4.07441905581e-20, -4.25363686275e-20, 0.0421328413148
52.2875816993, 1.49175e-06, -4.01259179312e-20, -4.19139444046e-20, 0.0426594656937
51.8134715026, 1.5054e-06, -3.95249194801e-20, -4.13088736444e-20, 0.0431857372742
51.3478818999, 1.51905e-06, -3.89405510851e-20, -4.07205095724e-20, 0.0437115965889
50.8905852417, 1.5327e-06, -3.8372198243e-20, -4.01482347169e-20, 0.0442369754595
50.4413619168, 1.54635e-06, -3.78192728175e-20, -3.95914593511e-20, 0.0447618391111
50, 1.56e-06, -3.72812141303e-20, -3.90496200307e-20, 0.0452861231185
