# R=0.000289
# T=300
# R/L, L (in m), E (in J), E_pfa (in J), 1-E/E_PFA
80.1603206413, 3.605275e-06, -4.84566135119e-20, -5.02947820086e-20, 0.0365478966859
79.0513833992, 3.65585e-06, -4.77321113306e-20, -4.95669111383e-20, 0.0370166259222
77.9727095517, 3.706425e-06, -4.70299697096e-20, -4.88614442294e-20, 0.0374830205824
76.9230769231, 3.757e-06, -4.63490835698e-20, -4.8177274583e-20, 0.0379471655261
75.9013282732, 3.807575e-06, -4.56884225142e-20, -4.75133704859e-20, 0.0384091457423
74.9063670412, 3.85815e-06, -4.504702492e-20, -4.68687689779e-20, 0.0388690400379
73.9371534196, 3.908725e-06, -4.44239922007e-20, -4.6242570214e-20, 0.0393269233279
72.9927007299, 3.9593e-06, -4.38184837078e-20, -4.56339323573e-20, 0.0397828667345
72.0720720721, 4.009875e-06, -4.32297121876e-20, -4.5042066948e-20, 0.0402369358959
71.1743772242, 4.06045e-06, -4.26569393176e-20, -4.44662346989e-20, 0.040689196952
70.2987697715, 4.111025e-06, -4.20994721643e-20, -4.39057416737e-20, 0.0411397106736
69.4444444444, 4.1616e-06, -4.1556659613e-20, -4.33599358092e-20, 0.0415885347298
68.6106346484, 4.212175e-06, -4.10278892052e-20, -4.2828203748e-20, 0.0420357237792
67.7966101695, 4.26275e-06, -4.05125843287e-20, -4.23099679486e-20, 0.0424813278529
67.0016750419, 4.313325e-06, -4.00102013551e-20, -4.1804684049e-20, 0.0429253978296
66.2251655629, 4.3639e-06, -3.95202273977e-20, -4.13118384557e-20, 0.0433679817929
65.4664484452, 4.414475e-06, -3.90421783018e-20, -4.08309461385e-20, 0.0438091204313
64.7249190939, 4.46505e-06, -3.8575596215e-20, -4.03615486117e-20, 0.0442488570954
64, 4.515625e-06, -3.81200480164e-20, -3.99032120821e-20, 0.044687231244
63.2911392405, 4.5662e-06, -3.76751236082e-20, -3.94555257509e-20, 0.0451242787624
62.5978090767, 4.616775e-06, -3.72404341215e-20, -3.90181002526e-20, 0.0455600380231
61.919504644, 4.66735e-06, -3.68156108935e-20, -3.85905662207e-20, 0.0459945396261
61.2557427259, 4.717925e-06, -3.64003037426e-20, -3.81725729668e-20, 0.0464278167936
60.6060606061, 4.7685e-06, -3.59941799349e-20, -3.77637872642e-20, 0.0468599009125
59.9700149925, 4.819075e-06, -3.55969232067e-20, -3.73638922259e-20, 0.0472908177912
59.3471810089, 4.86965e-06, -3.52082324244e-20, -3.69725862694e-20, 0.0477205958001
58.7371512482, 4.920225e-06, -3.48278208352e-20, -3.65895821597e-20, 0.048149260542
58.1395348837, 4.9708e-06, -3.44554151742e-20, -3.62146061248e-20, 0.0485768351171
57.5539568345, 5.021375e-06, -3.40907546728e-20, -3.58473970368e-20, 0.0490033449903
56.9800569801, 5.07195e-06, -3.37335905679e-20, -3.54877056534e-20, 0.0494288107172
56.4174894217, 5.122525e-06, -3.33836852518e-20, -3.51352939142e-20, 0.0498532520235
55.8659217877, 5.1731e-06, -3.30408115182e-20, -3.47899342881e-20, 0.05027669082
55.3250345781, 5.223675e-06, -3.27047522223e-20, -3.44514091664e-20, 0.0506991437015
54.7945205479, 5.27425e-06, -3.23752994524e-20, -3.41195102994e-20, 0.0511206295661
54.2740841248, 5.324825e-06, -3.20522541567e-20, -3.37940382712e-20, 0.0515411653537
53.7634408602, 5.3754e-06, -3.17354256174e-20, -3.34748020114e-20, 0.0519607671899
53.2623169108, 5.425975e-06, -3.14246309952e-20, -3.31616183391e-20, 0.0523794504284
52.7704485488, 5.47655e-06, -3.11196949051e-20, -3.28543115382e-20, 0.0527972297061
52.2875816993, 5.527125e-06, -3.08204490196e-20, -3.25527129602e-20, 0.0532141189792
51.8134715026, 5.5777e-06, -3.05267316988e-20, -3.22566606535e-20, 0.053630131565
51.3478818999, 5.628275e-06, -3.02383876435e-20, -3.19659990166e-20, 0.054045280181
50.8905852417, 5.67885e-06, -2.99552675953e-20, -3.16805784734e-20, 0.0544595762201
50.4413619168, 5.729425e-06, -2.96772279359e-20, -3.14002551686e-20, 0.0548730328298
50, 5.78e-06, -2.94041305483e-20, -3.11248906832e-20, 0.0552856603558
49.5662949195, 5.830575e-06, -2.91358424729e-20, -3.08543517664e-20, 0.0556974687561
49.14004914, 5.88115e-06, -2.88722356158e-20, -3.05885100847e-20, 0.0561084689702
48.7210718636, 5.931725e-06, -2.86131865614e-20, -3.03272419857e-20, 0.0565186714033
48.309178744, 5.9823e-06, -2.83585764043e-20, -3.00704282762e-20, 0.056928084168
47.9041916168, 6.032875e-06, -2.8108290424e-20, -2.9817954013e-20, 0.0573367169406
47.5059382423, 6.08345e-06, -2.78622179671e-20, -2.95697083065e-20, 0.0577445783938
47.1142520612, 6.134025e-06, -2.76202522265e-20, -2.93255841351e-20, 0.0581516774149
46.7289719626, 6.1846e-06, -2.73822901308e-20, -2.90854781704e-20, 0.0585580209346
46.3499420626, 6.235175e-06, -2.7148232082e-20, -2.88492906119e-20, 0.0589636172637
45.9770114943, 6.28575e-06, -2.69179818657e-20, -2.86169250317e-20, 0.059368473873
45.6100342075, 6.336325e-06, -2.66914464873e-20, -2.83882882266e-20, 0.0597725979745
45.2488687783, 6.3869e-06, -2.6468536033e-20, -2.81632900792e-20, 0.0601759965364
44.8933782267, 6.437475e-06, -2.624916355e-20, -2.79418434259e-20, 0.0605786758624
44.5434298441, 6.48805e-06, -2.60332448735e-20, -2.77238639323e-20, 0.0609806433516
44.1988950276, 6.538625e-06, -2.5820698582e-20, -2.75092699747e-20, 0.0613819048704
43.8596491228, 6.5892e-06, -2.56114458361e-20, -2.72979825283e-20, 0.0617824665381
43.5255712731, 6.639775e-06, -2.54054102946e-20, -2.70899250606e-20, 0.0621823339208
43.1965442765, 6.69035e-06, -2.52025179732e-20, -2.68850234308e-20, 0.0625815135286
42.872454448, 6.740925e-06, -2.50026972104e-20, -2.66832057936e-20, 0.0629800105777
42.5531914894, 6.7915e-06, -2.48058785436e-20, -2.64844025082e-20, 0.0633778301804
42.2386483633, 6.842075e-06, -2.46119945983e-20, -2.62885460521e-20, 0.0637749782946
41.928721174, 6.89265e-06, -2.44209800663e-20, -2.60955709382e-20, 0.0641714594337
41.6233090531, 6.943225e-06, -2.42327715607e-20, -2.59054136365e-20, 0.0645672792279
41.3223140496, 6.9938e-06, -2.40473076048e-20, -2.57180124997e-20, 0.0649624419821
41.0256410256, 7.044375e-06, -2.3864528507e-20, -2.55333076918e-20, 0.0653569527693
40.733197556, 7.09495e-06, -2.36843763178e-20, -2.53512411207e-20, 0.0657508164952
40.4448938322, 7.145525e-06, -2.35067947828e-20, -2.51717563726e-20, 0.0661440371965
40.1606425703, 7.1961e-06, -2.33317292422e-20, -2.49947986516e-20, 0.0665366195819
39.8803589232, 7.246675e-06, -2.3159126598e-20, -2.48203147194e-20, 0.0669285679979
39.603960396, 7.29725e-06, -2.29889352467e-20, -2.46482528403e-20, 0.0673198869058
39.331366765, 7.347825e-06, -2.28211050457e-20, -2.44785627265e-20, 0.0677105800413
39.0625, 7.3984e-06, -2.26555872309e-20, -2.43111954872e-20, 0.0681006517019
38.7972841901, 7.448975e-06, -2.24923343884e-20, -2.41461035792e-20, 0.0684901058836
38.5356454721, 7.49955e-06, -2.23313004027e-20, -2.398324076e-20, 0.068878946504
38.2775119617, 7.550125e-06, -2.21724404117e-20, -2.3822562043e-20, 0.0692671774063
