# R=0.000216
# T=300
# R/L, L (in m), F (in N), F_pfa (in N), 1-F/F_PFA
91.7431192661, 2.3544e-06, -3.19522275653e-14, -3.20679497392e-14, 0.00360865521053
90.2934537246, 2.3922e-06, -3.05673554468e-14, -3.0680443487e-14, 0.0036859975706
88.8888888889, 2.43e-06, -2.9271003532e-14, -2.93816014813e-14, 0.00376419063768
87.5273522976, 2.4678e-06, -2.80561346051e-14, -2.81643760141e-14, 0.00384320280965
86.2068965517, 2.5056e-06, -2.69163515212e-14, -2.70223704703e-14, 0.0039233770856
84.9256900212, 2.5434e-06, -2.58458554891e-14, -2.59497712597e-14, 0.0040044965918
83.6820083682, 2.5812e-06, -2.48393761269e-14, -2.49412876968e-14, 0.0040860588763
82.4742268041, 2.619e-06, -2.38920854853e-14, -2.3992098795e-14, 0.0041685936113
81.3008130081, 2.6568e-06, -2.29995978577e-14, -2.30978061001e-14, 0.00425184287919
80.1603206413, 2.6946e-06, -2.21579060929e-14, -2.22543918072e-14, 0.00433558081928
79.0513833992, 2.7324e-06, -2.13633375596e-14, -2.14581815065e-14, 0.00441994336192
77.9727095517, 2.7702e-06, -2.06125298429e-14, -2.07058109946e-14, 0.00450507115009
76.9230769231, 2.808e-06, -1.99024086752e-14, -1.99941966601e-14, 0.00459073132071
75.9013282732, 2.8458e-06, -1.9230152506e-14, -1.93205090199e-14, 0.00467671497637
74.9063670412, 2.8836e-06, -1.85931619207e-14, -1.86821490362e-14, 0.00476321622962
73.9371534196, 2.9214e-06, -1.79890530291e-14, -1.80767268909e-14, 0.00485009605547
72.9927007299, 2.9592e-06, -1.74156253908e-14, -1.75020429367e-14, 0.00493756906953
72.0720720721, 2.997e-06, -1.68708592773e-14, -1.69560705799e-14, 0.00502541565802
71.1743772242, 3.0348e-06, -1.6352892326e-14, -1.64369408754e-14, 0.00511339366811
70.2987697715, 3.0726e-06, -1.58599979895e-14, -1.59429286492e-14, 0.00520172055499
69.4444444444, 3.1104e-06, -1.53905863367e-14, -1.5472439979e-14, 0.00529028662727
68.6106346484, 3.1482e-06, -1.49431822872e-14, -1.50240008865e-14, 0.00537929942177
67.7966101695, 3.186e-06, -1.45164264545e-14, -1.4596247113e-14, 0.00546857407332
67.0016750419, 3.2238e-06, -1.41090638302e-14, -1.4187914864e-14, 0.00555761959818
66.2251655629, 3.2616e-06, -1.37199147128e-14, -1.37978324201e-14, 0.00564709766366
65.4664484452, 3.2994e-06, -1.33478953265e-14, -1.34249125276e-14, 0.00573688662032
64.7249190939, 3.3372e-06, -1.29920029305e-14, -1.30681454866e-14, 0.00582657701415
64, 3.375e-06, -1.2651293078e-14, -1.27265928674e-14, 0.00591672808529
63.2911392405, 3.4128e-06, -1.23249025965e-14, -1.23993817927e-14, 0.00600668625173
62.5978090767, 3.4506e-06, -1.20120164688e-14, -1.20856997283e-14, 0.00609673094095
61.919504644, 3.4884e-06, -1.17118754329e-14, -1.17847897342e-14, 0.00618715335109
61.2557427259, 3.5262e-06, -1.14237843052e-14, -1.14959461301e-14, 0.00627715406548
60.6060606061, 3.564e-06, -1.1147077167e-14, -1.12185105366e-14, 0.00636745576621
59.9700149925, 3.6018e-06, -1.08811409576e-14, -1.09518682548e-14, 0.00645801205211
59.3471810089, 3.6396e-06, -1.06254078683e-14, -1.06954449551e-14, 0.00654830978022
58.7371512482, 3.6774e-06, -1.03793355053e-14, -1.04487036432e-14, 0.00663892289674
58.1395348837, 3.7152e-06, -1.01424274174e-14, -1.02111418806e-14, 0.00672936131943
57.5539568345, 3.753e-06, -9.91421439639e-15, -9.98228923376e-15, 0.00681956170292
56.9800569801, 3.7908e-06, -9.69424902393e-15, -9.76170493372e-15, 0.00691025904271
56.4174894217, 3.8286e-06, -9.48212640664e-15, -9.54897572486e-15, 0.00700067945989
55.8659217877, 3.8664e-06, -9.27745671578e-15, -9.34371388769e-15, 0.007091095971
55.3250345781, 3.9042e-06, -9.07987429702e-15, -9.14555541945e-15, 0.00718175325724
54.7945205479, 3.942e-06, -8.88904238679e-15, -8.95415835899e-15, 0.00727214882684
54.2740841248, 3.9798e-06, -8.7046372711e-15, -8.76920124332e-15, 0.00736258302559
53.7634408602, 4.0176e-06, -8.52635755599e-15, -8.5903816845e-15, 0.00745300160859
53.2623169108, 4.0554e-06, -8.35391908853e-15, -8.41741505667e-15, 0.00754340468086
52.7704485488, 4.0932e-06, -8.1870542364e-15, -8.25003328378e-15, 0.00763379312646
52.2875816993, 4.131e-06, -8.02551077233e-15, -8.08798371964e-15, 0.00772416828145
51.8134715026, 4.1688e-06, -7.86905119336e-15, -7.93102811262e-15, 0.00781448740003
51.3478818999, 4.2066e-06, -7.71744901518e-15, -7.77894164788e-15, 0.00790501272334
