# R=2.1e-05
# T=300
# R/L, L (in m), E (in J), E_pfa (in J), 1-E/E_PFA
94.7867298578, 2.2155e-07, -4.16399095004e-19, -4.21816520605e-19, 0.0128430854095
93.2400932401, 2.25225e-07, -4.03637493071e-19, -4.08969766954e-19, 0.0130383082423
91.7431192661, 2.289e-07, -3.91444384765e-19, -3.9669423178e-19, 0.0132339887872
90.2934537246, 2.32575e-07, -3.79786589636e-19, -3.8495662663e-19, 0.0134301805335
88.8888888889, 2.3625e-07, -3.68633340123e-19, -3.73726058669e-19, 0.0136268756964
87.5273522976, 2.39925e-07, -3.5795603018e-19, -3.62973825728e-19, 0.0138241250244
86.2068965517, 2.436e-07, -3.47728078145e-19, -3.52673232249e-19, 0.0140219150523
84.9256900212, 2.47275e-07, -3.37924714217e-19, -3.42799422547e-19, 0.0142202932955
83.6820083682, 2.5095e-07, -3.2852287426e-19, -3.33329230035e-19, 0.0144192448238
82.4742268041, 2.54625e-07, -3.19501018506e-19, -3.24241041271e-19, 0.0146188241508
81.3008130081, 2.583e-07, -3.10839059363e-19, -3.15514672149e-19, 0.0148190027244
80.1603206413, 2.61975e-07, -3.02518192832e-19, -3.07131255435e-19, 0.0150198409388
79.0513833992, 2.6565e-07, -2.94520851832e-19, -2.99073139075e-19, 0.0152213176256
77.9727095517, 2.69325e-07, -2.86830565539e-19, -2.91323793088e-19, 0.015423482925
76.9230769231, 2.73e-07, -2.79431920417e-19, -2.83867724628e-19, 0.015626306993
75.9013282732, 2.76675e-07, -2.72310432806e-19, -2.76690401122e-19, 0.0158298527831
74.9063670412, 2.8035e-07, -2.65452532634e-19, -2.69778179094e-19, 0.0160340857607
73.9371534196, 2.84025e-07, -2.58845450695e-19, -2.63118239997e-19, 0.0162390463779
72.9927007299, 2.877e-07, -2.52477184002e-19, -2.56698530521e-19, 0.0164447630836
72.0720720721, 2.91375e-07, -2.46336453684e-19, -2.50507708743e-19, 0.0166512043877
71.1743772242, 2.9505e-07, -2.40412621905e-19, -2.44535093828e-19, 0.01685840612
70.2987697715, 2.98725e-07, -2.3469566559e-19, -2.38770620656e-19, 0.0170664006078
69.4444444444, 3.024e-07, -2.29176146864e-19, -2.3320479724e-19, 0.0172751608165
68.6106346484, 3.06075e-07, -2.23845142422e-19, -2.27828666357e-19, 0.0174847353434
67.7966101695, 3.0975e-07, -2.18694245899e-19, -2.22633769386e-19, 0.0176950850636
67.0016750419, 3.13425e-07, -2.13715496648e-19, -2.17612113502e-19, 0.0179062497519
66.2251655629, 3.171e-07, -2.08901372191e-19, -2.12756141295e-19, 0.0181182506897
65.4664484452, 3.20775e-07, -2.04244758481e-19, -2.08058702301e-19, 0.0183310949166
64.7249190939, 3.2445e-07, -1.99738926373e-19, -2.03513027296e-19, 0.0185447633142
64, 3.28125e-07, -1.95377491959e-19, -1.99112703834e-19, 0.018759284583
63.2911392405, 3.318e-07, -1.91154406142e-19, -1.94851654047e-19, 0.0189746806268
62.5978090767, 3.35475e-07, -1.87063940733e-19, -1.90724113993e-19, 0.0191909307319
61.919504644, 3.3915e-07, -1.83100653361e-19, -1.86724614122e-19, 0.019408050607
61.2557427259, 3.42825e-07, -1.7925937317e-19, -1.82847961724e-19, 0.0196260790666
60.6060606061, 3.465e-07, -1.75535200923e-19, -1.79089223983e-19, 0.0198449855388
59.9700149925, 3.50175e-07, -1.71923472803e-19, -1.75443712649e-19, 0.0200647819896
59.3471810089, 3.5385e-07, -1.68419753227e-19, -1.7190696974e-19, 0.0202854864961
58.7371512482, 3.57525e-07, -1.65019820612e-19, -1.68474753858e-19, 0.0205071274285
58.1395348837, 3.612e-07, -1.61719669832e-19, -1.6514302781e-19, 0.0207296549153
57.5539568345, 3.64875e-07, -1.58515470224e-19, -1.61907947028e-19, 0.0209531209972
56.9800569801, 3.6855e-07, -1.55403581683e-19, -1.58765848417e-19, 0.0211775187631
56.4174894217, 3.72225e-07, -1.52380529148e-19, -1.55713240289e-19, 0.0214028757891
55.8659217877, 3.759e-07, -1.4944300997e-19, -1.52746792943e-19, 0.0216291478862
55.3250345781, 3.79575e-07, -1.46587861178e-19, -1.498633295e-19, 0.0218563696199
54.7945205479, 3.8325e-07, -1.43812068435e-19, -1.47059817722e-19, 0.0220845458478
54.2740841248, 3.86925e-07, -1.41112753421e-19, -1.44333362113e-19, 0.0223136816372
53.7634408602, 3.906e-07, -1.38487163522e-19, -1.41681196714e-19, 0.0225438044428
53.2623169108, 3.94275e-07, -1.35932677694e-19, -1.39100678022e-19, 0.0227748733771
52.7704485488, 3.9795e-07, -1.33446780509e-19, -1.36589278677e-19, 0.0230069167887
52.2875816993, 4.01625e-07, -1.31027069225e-19, -1.34144581333e-19, 0.0232399406448
51.8134715026, 4.053e-07, -1.28671245685e-19, -1.31764273079e-19, 0.0234739457231
51.3478818999, 4.08975e-07, -1.26377106701e-19, -1.29446139902e-19, 0.0237089588248
50.8905852417, 4.1265e-07, -1.24142552767e-19, -1.27188061777e-19, 0.0239449282284
50.4413619168, 4.16325e-07, -1.21965559987e-19, -1.24988007872e-19, 0.0241819030206
50, 4.2e-07, -1.19844196195e-19, -1.22844032185e-19, 0.0244198756547
