# R=0.000105
# T=300
# R/L, L (in m), E (in J), E_pfa (in J), 1-E/E_PFA
91.7431192661, 1.1445e-06, -8.64476222932e-20, -8.84466200213e-20, 0.0226011771573
90.2934537246, 1.162875e-06, -8.39858837738e-20, -8.59752223854e-20, 0.0231385107982
88.8888888889, 1.18125e-06, -8.16424077277e-20, -8.36224450073e-20, 0.0236782992825
87.5273522976, 1.199625e-06, -7.94098196263e-20, -8.13808935917e-20, 0.024220352941
86.2068965517, 1.218e-06, -7.72813017184e-20, -7.92437316403e-20, 0.024764481446
84.9256900212, 1.236375e-06, -7.5250542771e-20, -7.72046311847e-20, 0.0253105077209
83.6820083682, 1.25475e-06, -7.33116969975e-20, -7.52577284861e-20, 0.0258582278224
82.4742268041, 1.273125e-06, -7.14593389157e-20, -7.33975842074e-20, 0.0264074807457
81.3008130081, 1.2915e-06, -6.96884321979e-20, -7.16191473747e-20, 0.0269580865952
80.1603206413, 1.309875e-06, -6.79942944747e-20, -6.99177229634e-20, 0.0275098845775
79.0513833992, 1.32825e-06, -6.63725698423e-20, -6.82889425155e-20, 0.0280627082892
77.9727095517, 1.346625e-06, -6.48192014158e-20, -6.67287375463e-20, 0.028616398282
76.9230769231, 1.365e-06, -6.33304079267e-20, -6.52333154283e-20, 0.0291707923949
75.9013282732, 1.383375e-06, -6.19026605799e-20, -6.37991374947e-20, 0.0297257453525
74.9063670412, 1.40175e-06, -6.05326643608e-20, -6.24228991239e-20, 0.0302811114124
73.9371534196, 1.420125e-06, -5.92173389366e-20, -6.11015116501e-20, 0.0308367610329
72.9927007299, 1.4385e-06, -5.79538051049e-20, -5.98320857953e-20, 0.0313925323737
72.0720720721, 1.456875e-06, -5.6739365663e-20, -5.86119166372e-20, 0.0319482979159
71.1743772242, 1.47525e-06, -5.55714933086e-20, -5.74384698324e-20, 0.0325039390711
70.2987697715, 1.493625e-06, -5.4447818834e-20, -5.63093690268e-20, 0.0330593331965
69.4444444444, 1.512e-06, -5.33661190989e-20, -5.52223843294e-20, 0.0336143622366
68.6106346484, 1.530375e-06, -5.23243064326e-20, -5.4175421749e-20, 0.0341689138105
67.7966101695, 1.54875e-06, -5.13204195689e-20, -5.31665135027e-20, 0.0347228699444
67.0016750419, 1.567125e-06, -5.0352613136e-20, -5.21938091158e-20, 0.0352761373613
66.2251655629, 1.5855e-06, -4.94191509593e-20, -5.1255567235e-20, 0.03582862067
65.4664484452, 1.603875e-06, -4.8518399081e-20, -5.03501481204e-20, 0.0363802115353
64.7249190939, 1.62225e-06, -4.7648816806e-20, -4.9476006679e-20, 0.0369308275995
64, 1.640625e-06, -4.68089518786e-20, -4.86316860954e-20, 0.037480382918
63.2911392405, 1.659e-06, -4.59974341611e-20, -4.78158119278e-20, 0.038028796194
62.5978090767, 1.677375e-06, -4.52129703285e-20, -4.70270866603e-20, 0.0385759880237
61.919504644, 1.69575e-06, -4.44543388323e-20, -4.62642846687e-20, 0.0391218809349
61.2557427259, 1.714125e-06, -4.37203847954e-20, -4.55262475624e-20, 0.0396664092411
60.6060606061, 1.7325e-06, -4.30100157011e-20, -4.48118798725e-20, 0.0402095198082
59.9700149925, 1.750875e-06, -4.23221990393e-20, -4.4120145056e-20, 0.0407511356641
59.3471810089, 1.76925e-06, -4.16559564408e-20, -4.34500617902e-20, 0.0412912036367
58.7371512482, 1.787625e-06, -4.10103613174e-20, -4.28007005344e-20, 0.0418296708846
58.1395348837, 1.806e-06, -4.03845358444e-20, -4.21711803327e-20, 0.0423664804786
57.5539568345, 1.824375e-06, -3.97776467455e-20, -4.156066586e-20, 0.0429016012514
56.9800569801, 1.84275e-06, -3.91889044858e-20, -4.09683646384e-20, 0.0434349813165
56.4174894217, 1.861125e-06, -3.8617559686e-20, -4.03935244842e-20, 0.0439665718918
55.8659217877, 1.8795e-06, -3.80628997257e-20, -3.98354311095e-20, 0.0444963524791
55.3250345781, 1.897875e-06, -3.75242488914e-20, -3.92934058918e-20, 0.045024272147
54.7945205479, 1.91625e-06, -3.70009639402e-20, -3.87668037937e-20, 0.0455503080139
54.2740841248, 1.934625e-06, -3.64924334774e-20, -3.82550114206e-20, 0.0460744325448
53.7634408602, 1.953e-06, -3.59980759573e-20, -3.77574452079e-20, 0.0465966179894
53.2623169108, 1.971375e-06, -3.55173377642e-20, -3.72735497263e-20, 0.0471168422366
52.7704485488, 1.98975e-06, -3.50496915965e-20, -3.68027960971e-20, 0.0476350898995
52.2875816993, 2.008125e-06, -3.45946357571e-20, -3.63446805103e-20, 0.0481513313263
51.8134715026, 2.0265e-06, -3.41516914872e-20, -3.58987228365e-20, 0.0486655571908
51.3478818999, 2.044875e-06, -3.37204026087e-20, -3.54644653268e-20, 0.0491777530542
50.8905852417, 2.06325e-06, -3.33003342938e-20, -3.50414713945e-20, 0.0496878992658
50.4413619168, 2.081625e-06, -3.28910708025e-20, -3.46293244728e-20, 0.0501960028619
50, 2.1e-06, -3.24922164474e-20, -3.42276269421e-20, 0.0507020395438
49.5662949195, 2.118375e-06, -3.21033922763e-20, -3.38359991223e-20, 0.0512060199459
49.14004914, 2.13675e-06, -3.17242374013e-20, -3.3454078334e-20, 0.0517079237804
48.7210718636, 2.155125e-06, -3.13544058972e-20, -3.30815179992e-20, 0.0522077645299
48.309178744, 2.1735e-06, -3.09935681411e-20, -3.27179868137e-20, 0.0527055250197
47.9041916168, 2.191875e-06, -3.0641408127e-20, -3.23631679586e-20, 0.0532012142252
47.5059382423, 2.21025e-06, -3.02976238294e-20, -3.20167583608e-20, 0.0536948341878
47.1142520612, 2.228625e-06, -2.99619259604e-20, -3.16784679965e-20, 0.0541863967756
46.7289719626, 2.247e-06, -2.96340383958e-20, -3.13480192345e-20, 0.054675889597
46.3499420626, 2.265375e-06, -2.93136959289e-20, -3.10251462177e-20, 0.0551633270896
45.9770114943, 2.28375e-06, -2.90006447814e-20, -3.07095942795e-20, 0.0556487162478
