# high-temperature limit
# R: 0.00015 m
# omegap: 9 eV
#
# R/L, F_Drude/(kB*T), F_PR/(kB*T), F_plasma/(kB*T), F_plasma/F_PFA_plasma
1136.3636, -170.18318441605, -337.29023482111, -295.06230810035, 0.98676331223044
1153.8462, -172.80951884195, -342.52911309447, -299.15743642339, 0.98690608880962
1171.875, -175.51793616185, -347.93191189821, -303.36911111391, 0.98704948600523
1190.4762, -178.31234521435, -353.50644069208, -307.70247008362, 0.98719351672612
1209.6774, -181.19690702497, -359.26101289882, -312.16296278659, 0.9873381943993
1229.5082, -184.17605547742, -365.20448722033, -316.75637453437, 0.98748353300105
1250, -187.25452005195, -371.34631308256, -321.48885315092, 0.987629547089
1271.1864, -190.43735087614, -377.6965807085, -326.36693823804, 0.9877762518382
1293.1034, -193.72994636712, -384.26607636389, -331.39759335652, 0.98792366307936
1315.7895, -197.13808378352, -391.06634342279, -336.58824147085, 0.98807179733921
1339.2857, -200.66795305086, -398.10974998053, -341.94680405533, 0.98822067188668
1363.6364, -204.32619427704, -405.4095638349, -347.48174431286, 0.98837030478021
1388.8889, -208.11993943619, -412.98003580491, -353.20211502671, 0.98852071492078
1415.0943, -212.05685877148, -420.83649248373, -359.11761164006, 0.98867192210877
1442.3077, -216.14521255212, -428.99543969074, -365.23863124884, 0.98882394710609
1470.5882, -220.39390891949, -437.47467809692, -371.57633829856, 0.98897681170363
1500, -224.81256867477, -446.29343273125, -378.14273790019, 0.98913053879539
1530.6122, -229.41159799986, -455.47249833906, -384.95075782607, 0.98928515245869
1562.5, -234.20227026835, -465.03440291496, -392.0143404215, 0.98944067804251
1595.7447, -239.19681830062, -475.0035921191, -399.34854587323, 0.98959714226405
1630.4348, -244.40853865214, -485.40663773994, -406.96966852338, 0.98975457331526
1666.6667, -249.85190980702, -496.27247396291, -414.89536821119, 0.98991300097902
1704.5455, -255.54272648886, -507.63266585729, -423.14481898141, 0.99007245675832
1744.186, -261.49825271279, -519.52171532732, -431.73887792427, 0.99023297401802
1785.7143, -267.73739670211, -531.97741077921, -440.70027743263, 0.99039458814224
1829.2683, -274.2809114026, -545.04122795613, -450.05384479181, 0.99055733670836
1875, -281.1516250741, -558.75879091138, -459.82675379085, 0.99072125968064
1923.0769, -288.37470735781, -573.1804038992, -470.04881399172, 0.9908863996257
1973.6842, -295.97797735439, -588.36166725702, -480.75280446421, 0.99105280195265
2027.027, -303.99226166083, -604.36419316964, -491.97486024767, 0.99122051518221
2083.3333, -312.45181208031, -621.25644073271, -503.75492161376, 0.99138959124791
2142.8571, -321.39479493965, -639.11469418359, -516.13725848062, 0.99156008583492
2205.8824, -330.86386675727, -658.0242137711, -529.17108520255, 0.99173205876213
2272.7273, -340.90685457824, -678.08059588849, -542.91128460984, 0.99190557441296
2343.75, -351.57756387262, -699.39138824821, -557.41926484707, 0.99208070222537
2419.3548, -362.93674280155, -722.07801769397, -572.76397857349, 0.99225751724726
2500, -375.05323933712, -746.27810359557, -589.02314190547, 0.99243610077117
2586.2069, -388.00539778702, -772.14824991101, -606.28470070236, 0.99261654106019
2678.5714, -401.88275457517, -799.86743557695, -624.64860528987, 0.99279893418055
2777.7778, -416.78811086334, -829.64115837427, -644.2289726841, 0.99298338496401
2884.6154, -432.84008347136, -861.70653511359, -665.15673953206, 0.99317000811849
3000, -450.17626801932, -896.33862593875, -687.58294180618, 0.99335892952035
