# R=2.4e-05
# T=300
# R/L, L (in m), F (in N), F_pfa (in N), 1-F/F_PFA
111.420612813, 2.154e-07, -4.39545595191e-12, -4.42037042734e-12, 0.00563628678436
109.289617486, 2.196e-07, -4.16539308767e-12, -4.18937126887e-12, 0.00572357512743
107.238605898, 2.238e-07, -3.95107266205e-12, -3.97416248951e-12, 0.00580998575864
105.263157895, 2.28e-07, -3.75116954633e-12, -3.77341406837e-12, 0.00589506522087
103.359173127, 2.322e-07, -3.5644833861e-12, -3.58592868853e-12, 0.00598040404214
101.52284264, 2.364e-07, -3.38994165655e-12, -3.41062648272e-12, 0.00606481720348
99.7506234414, 2.406e-07, -3.22657287531e-12, -3.246531758e-12, 0.00614775525951
98.0392156863, 2.448e-07, -3.07348950749e-12, -3.09276141415e-12, 0.00623129432923
96.3855421687, 2.49e-07, -2.92989912324e-12, -2.94851481577e-12, 0.00631358283256
94.7867298578, 2.532e-07, -2.79507491241e-12, -2.81306491559e-12, 0.00639516104859
93.2400932401, 2.574e-07, -2.66835666693e-12, -2.68575045541e-12, 0.00647632338485
91.7431192661, 2.616e-07, -2.5491441029e-12, -2.56596910346e-12, 0.00655697706294
90.2934537246, 2.658e-07, -2.43688965987e-12, -2.45317139779e-12, 0.00663701604065
88.8888888889, 2.7e-07, -2.33109330838e-12, -2.34685539434e-12, 0.00671625784802
87.5273522976, 2.742e-07, -2.23129651975e-12, -2.24656192716e-12, 0.00679500850962
86.2068965517, 2.784e-07, -2.13707992513e-12, -2.15187040173e-12, 0.00687331197174
84.9256900212, 2.826e-07, -2.04805915312e-12, -2.06239505819e-12, 0.00695109553123
83.6820083682, 2.868e-07, -1.96388155319e-12, -1.97778164188e-12, 0.00702812099642
82.4742268041, 2.91e-07, -1.88422037964e-12, -1.89770443348e-12, 0.00710545520496
81.3008130081, 2.952e-07, -1.80878076156e-12, -1.82186359771e-12, 0.0071810184773
80.1603206413, 2.994e-07, -1.7372835387e-12, -1.74998280878e-12, 0.00725679705122
79.0513833992, 3.036e-07, -1.66947651545e-12, -1.68180712205e-12, 0.00733176024689
77.9727095517, 3.078e-07, -1.60512418071e-12, -1.61710106571e-12, 0.00740639237193
76.9230769231, 3.12e-07, -1.54400843616e-12, -1.55564692227e-12, 0.00748144449473
75.9013282732, 3.162e-07, -1.48593258947e-12, -1.49724318439e-12, 0.00755428045539
74.9063670412, 3.204e-07, -1.43070656905e-12, -1.44170316014e-12, 0.00762750016213
73.9371534196, 3.246e-07, -1.37815823714e-12, -1.38885371621e-12, 0.00770093995602
72.9927007299, 3.288e-07, -1.32813017912e-12, -1.33853414051e-12, 0.00777265299124
72.0720720721, 3.33e-07, -1.2804708252e-12, -1.29059511237e-12, 0.00784466566628
71.1743772242, 3.372e-07, -1.23504221391e-12, -1.24489777126e-12, 0.00791676037996
70.2987697715, 3.414e-07, -1.1917179821e-12, -1.20131286928e-12, 0.00798700107388
69.4444444444, 3.456e-07, -1.15037554155e-12, -1.15972000312e-12, 0.00805751520924
68.6106346484, 3.498e-07, -1.1109027784e-12, -1.12000691515e-12, 0.00812864333245
67.7966101695, 3.54e-07, -1.07319826038e-12, -1.08206885605e-12, 0.00819781072442
67.0016750419, 3.582e-07, -1.03716238845e-12, -1.04580800555e-12, 0.0082669257229
66.2251655629, 3.624e-07, -1.00270358324e-12, -1.01113294195e-12, 0.00833654839257
65.4664484452, 3.666e-07, -9.69738133854e-13, -9.77958159482e-13, 0.00840529377275
64.7249190939, 3.708e-07, -9.38186699729e-13, -9.46203625156e-13, 0.00847272744825
64, 3.75e-07, -9.07972697562e-13, -9.1579437438e-13, 0.008540865763
63.2911392405, 3.792e-07, -8.79026950584e-13, -8.86660140306e-13, 0.00860892395519
62.5978090767, 3.834e-07, -8.51284730816e-13, -8.58735012953e-13, 0.00867588024721
61.919504644, 3.876e-07, -8.24683915843e-13, -8.31957127804e-13, 0.00874229178092
61.2557427259, 3.918e-07, -7.99166504593e-13, -8.06268378107e-13, 0.00880832450742
60.6060606061, 3.96e-07, -7.74677261102e-13, -7.8161415141e-13, 0.00887508279601
59.9700149925, 4.002e-07, -7.51166264006e-13, -7.5794308692e-13, 0.00894107094732
59.3471810089, 4.044e-07, -7.28585930581e-13, -7.3520685118e-13, 0.00900552081092
58.7371512482, 4.086e-07, -7.06889067308e-13, -7.13359932102e-13, 0.00907096754777
58.1395348837, 4.128e-07, -6.86033664179e-13, -6.92359448812e-13, 0.00913656142589
57.5539568345, 4.17e-07, -6.65980928234e-13, -6.72164975306e-13, 0.00920019236273
56.9800569801, 4.212e-07, -6.466908319e-13, -6.52738378246e-13, 0.00926488551497
56.4174894217, 4.254e-07, -6.28129452136e-13, -6.34043666852e-13, 0.00932777192634
55.8659217877, 4.296e-07, -6.10261427346e-13, -6.16046853268e-13, 0.00939121089783
55.3250345781, 4.338e-07, -5.9305422866e-13, -5.98715823929e-13, 0.00945623122441
54.7945205479, 4.38e-07, -5.76481880784e-13, -5.82020220271e-13, 0.00951571662594
54.2740841248, 4.422e-07, -5.60509126278e-13, -5.65931327382e-13, 0.00958102307042
53.7634408602, 4.464e-07, -5.45113055518e-13, -5.50421971417e-13, 0.00964517438509
53.2623169108, 4.506e-07, -5.30270247968e-13, -5.35466423823e-13, 0.00970401807298
52.7704485488, 4.548e-07, -5.1595109633e-13, -5.21040312687e-13, 0.00976741383241
52.2875816993, 4.59e-07, -5.02136203568e-13, -5.07120539654e-13, 0.00982870086195
51.8134715026, 4.632e-07, -4.88802692595e-13, -4.9368520315e-13, 0.00988992686784
51.3478818999, 4.674e-07, -4.75930264388e-13, -4.80713526868e-13, 0.00995033884681
50.8905852417, 4.716e-07, -4.6349870198e-13, -4.68185792514e-13, 0.0100111763515
50.4413619168, 4.758e-07, -4.5148924423e-13, -4.56083277762e-13, 0.0100727953792
50, 4.8e-07, -4.39885329514e-13, -4.44388197951e-13, 0.010132736326
49.5662949195, 4.842e-07, -4.28669349808e-13, -4.33083651999e-13, 0.0101927241335
49.14004914, 4.884e-07, -4.17825447777e-13, -4.22153571282e-13, 0.0102524858253
48.7210718636, 4.926e-07, -4.07338376307e-13, -4.11582672447e-13, 0.0103121351424
48.309178744, 4.968e-07, -3.9719393549e-13, -4.01356412964e-13, 0.0103710252016
47.9041916168, 5.01e-07, -3.87377917525e-13, -3.91460949547e-13, 0.0104302409398
47.5059382423, 5.052e-07, -3.77877277135e-13, -3.81883099445e-13, 0.0104896559073
47.1142520612, 5.094e-07, -3.68679968239e-13, -3.72610303705e-13, 0.0105481126719
46.7289719626, 5.136e-07, -3.5977351958e-13, -3.63630593223e-13, 0.0106071208386
46.3499420626, 5.178e-07, -3.5114712564e-13, -3.54932556599e-13, 0.0106652119913
45.9770114943, 5.22e-07, -3.42789537648e-13, -3.46505310262e-13, 0.0107235661436
45.6100342075, 5.262e-07, -3.34691076396e-13, -3.38338469947e-13, 0.0107803098811
45.2488687783, 5.304e-07, -3.26840782544e-13, -3.30422124386e-13, 0.0108386865698
44.8933782267, 5.346e-07, -3.1922974196e-13, -3.22746810336e-13, 0.0108972986369
44.5434298441, 5.388e-07, -3.11849728369e-13, -3.15303489111e-13, 0.0109537663273
44.1988950276, 5.43e-07, -3.04691254963e-13, -3.08083524706e-13, 0.0110108768254
43.8596491228, 5.472e-07, -2.97746189849e-13, -3.01078662796e-13, 0.0110684460878
43.5255712731, 5.514e-07, -2.91007076057e-13, -2.94281011391e-13, 0.0111252007707
43.1965442765, 5.556e-07, -2.84466343957e-13, -2.87683022389e-13, 0.0111813286907
42.872454448, 5.598e-07, -2.78116581464e-13, -2.81277474238e-13, 0.0112376321023
42.5531914894, 5.64e-07, -2.7195102392e-13, -2.75057455564e-13, 0.0112937554741
42.2386483633, 5.682e-07, -2.659627075e-13, -2.69016349882e-13, 0.0113511404946
41.928721174, 5.724e-07, -2.60146145496e-13, -2.63147820844e-13, 0.011406802985
41.6233090531, 5.766e-07, -2.54494831383e-13, -2.57445798648e-13, 0.0114624797942
41.3223140496, 5.808e-07, -2.49002727525e-13, -2.51904467031e-13, 0.0115192062277
41.0256410256, 5.85e-07, -2.43665115357e-13, -2.46518250984e-13, 0.011573729799
40.733197556, 5.892e-07, -2.38475818109e-13, -2.41281805306e-13, 0.0116295018312
40.4448938322, 5.934e-07, -2.33430265319e-13, -2.36190003437e-13, 0.0116843984842
40.1606425703, 5.976e-07, -2.28523302501e-13, -2.31237927255e-13, 0.0117395307333
39.8803589232, 6.018e-07, -2.23750177901e-13, -2.26420857225e-13, 0.01179520013
39.603960396, 6.06e-07, -2.19106772609e-13, -2.21734263131e-13, 0.0118497271666
39.331366765, 6.102e-07, -2.14588266726e-13, -2.17173795279e-13, 0.0119053431357
39.0625, 6.144e-07, -2.10190980068e-13, -2.12735276156e-13, 0.0119599162599
38.7972841901, 6.186e-07, -2.05910698007e-13, -2.0841469264e-13, 0.0120144822884
38.5356454721, 6.228e-07, -2.01743620226e-13, -2.04208188361e-13, 0.0120688996576
38.2775119617, 6.27e-07, -1.97686057389e-13, -2.00112056722e-13, 0.0121232042333
38.0228136882, 6.312e-07, -1.93734398867e-13, -1.9612273414e-13, 0.0121777583967
37.7714825307, 6.354e-07, -1.898856359e-13, -1.92236793662e-13, 0.012230529426
37.5234521576, 6.396e-07, -1.86135882897e-13, -1.88450938901e-13, 0.0122846615573
37.2786579683, 6.438e-07, -1.8248202974e-13, -1.84761998262e-13, 0.012340029574
37.037037037, 6.48e-07, -1.78921633949e-13, -1.8116691956e-13, 0.0123934635299
36.7985280589, 6.522e-07, -1.75451331993e-13, -1.7766276468e-13, 0.0124473616691
36.563071298, 6.564e-07, -1.72068428074e-13, -1.74246704744e-13, 0.0125011068289
36.3306085377, 6.606e-07, -1.68770218478e-13, -1.7091601538e-13, 0.0125546859776
36.1010830325, 6.648e-07, -1.65554108666e-13, -1.67668072257e-13, 0.012608027049
35.8744394619, 6.69e-07, -1.62417366822e-13, -1.64500346833e-13, 0.0126624657694
35.6506238859, 6.732e-07, -1.59357932755e-13, -1.61410402291e-13, 0.0127158442508
35.4295837024, 6.774e-07, -1.56373473362e-13, -1.5839588977e-13, 0.0127681116676
