# R=1.8e-05
# T=300
# R/L, L (in m), F (in N), F_pfa (in N), 1-F/F_PFA
141.843971631, 1.269e-07, -1.39101139852e-11, -1.3977311282e-11, 0.00480759821949
138.408304498, 1.3005e-07, -1.30285443589e-11, -1.30928769261e-11, 0.00491355472171
135.135135135, 1.332e-07, -1.22205026788e-11, -1.22821461447e-11, 0.00501894905717
132.01320132, 1.3635e-07, -1.14784197713e-11, -1.15375260536e-11, 0.00512295980979
129.032258065, 1.395e-07, -1.07956317979e-11, -1.08523514442e-11, 0.00522648447152
126.1829653, 1.4265e-07, -1.01662837918e-11, -1.02207542308e-11, 0.00532939524585
123.456790123, 1.458e-07, -9.585209559e-12, -9.63755361004e-12, 0.00543125913006
120.84592145, 1.4895e-07, -9.04782766695e-12, -9.09816328777e-12, 0.00553250356534
118.343195266, 1.521e-07, -8.55007822407e-12, -8.59851283367e-12, 0.00563290542727
115.942028986, 1.5525e-07, -8.0883459131e-12, -8.13498077086e-12, 0.00573263282026
113.636363636, 1.584e-07, -7.65940933234e-12, -7.70433746885e-12, 0.00583153797288
111.420612813, 1.6155e-07, -7.26038737388e-12, -7.30369622761e-12, 0.00592971728111
109.289617486, 1.647e-07, -6.88869959552e-12, -6.93047126728e-12, 0.00602724838637
107.238605898, 1.6785e-07, -6.5420301231e-12, -6.58234152159e-12, 0.00612417303958
105.263157895, 1.71e-07, -6.21829747606e-12, -6.25721936214e-12, 0.00622031669767
103.359173127, 1.7415e-07, -5.91562413193e-12, -5.95322349022e-12, 0.0063157982147
101.52284264, 1.773e-07, -5.63231531602e-12, -5.66865539255e-12, 0.00641070483576
99.7506234414, 1.8045e-07, -5.3668380331e-12, -5.4019788312e-12, 0.00650517138154
98.0392156863, 1.836e-07, -5.11780620249e-12, -5.15180193847e-12, 0.00659880492022
96.3855421687, 1.8675e-07, -4.88396071754e-12, -4.91686154167e-12, 0.00669142782477
94.7867298578, 1.899e-07, -4.6641533836e-12, -4.69600941722e-12, 0.00678363921026
93.2400932401, 1.9305e-07, -4.45734001886e-12, -4.4882002036e-12, 0.00687584852318
91.7431192661, 1.962e-07, -4.26257412965e-12, -4.29248075284e-12, 0.00696721194896
90.2934537246, 1.9935e-07, -4.07898976905e-12, -4.10798072936e-12, 0.00705722889639
88.8888888889, 2.025e-07, -3.90578554524e-12, -3.93390429363e-12, 0.00714779676667
87.5273522976, 2.0565e-07, -3.74224222293e-12, -3.76952273115e-12, 0.00723712527301
86.2068965517, 2.088e-07, -3.58769044627e-12, -3.61416790711e-12, 0.00732601847021
84.9256900212, 2.1195e-07, -3.44151877776e-12, -3.46722644362e-12, 0.00741447559814
83.6820083682, 2.151e-07, -3.30316628137e-12, -3.32813453075e-12, 0.00750217551213
82.4742268041, 2.1825e-07, -3.17211365138e-12, -3.1963732944e-12, 0.00758974024419
81.3008130081, 2.214e-07, -3.04788835736e-12, -3.07146465479e-12, 0.00767591363652
80.1603206413, 2.2455e-07, -2.93004446097e-12, -2.95296761568e-12, 0.00776275181401
79.0513833992, 2.277e-07, -2.81818178101e-12, -2.84047493911e-12, 0.00784839105375
77.9727095517, 2.3085e-07, -2.71192286618e-12, -2.73361015494e-12, 0.00793357045644
76.9230769231, 2.34e-07, -2.61091827626e-12, -2.63202487229e-12, 0.00801914763523
75.9013282732, 2.3715e-07, -2.51485271207e-12, -2.53539635554e-12, 0.0081027344827
74.9063670412, 2.403e-07, -2.42342204639e-12, -2.44342534008e-12, 0.00818657863559
73.9371534196, 2.4345e-07, -2.33635162258e-12, -2.35583405655e-12, 0.00826986684835
72.9927007299, 2.466e-07, -2.25338355052e-12, -2.27236444367e-12, 0.00835292648796
72.0720720721, 2.4975e-07, -2.17427945278e-12, -2.19277653145e-12, 0.00843545997892
71.1743772242, 2.529e-07, -2.09881729778e-12, -2.11684697287e-12, 0.00851723120091
70.2987697715, 2.5605e-07, -2.02678720146e-12, -2.04436771059e-12, 0.00859948483549
69.4444444444, 2.592e-07, -1.95800096535e-12, -1.97514476679e-12, 0.00867976956899
68.6106346484, 2.6235e-07, -1.89227300449e-12, -1.9089971399e-12, 0.00876069170382
67.7966101695, 2.655e-07, -1.82943716436e-12, -1.8457557991e-12, 0.00884116672109
67.0016750419, 2.6865e-07, -1.76933719494e-12, -1.78526276943e-12, 0.00892057727496
66.2251655629, 2.718e-07, -1.71182269534e-12, -1.72737029309e-12, 0.00900073239035
65.4664484452, 2.7495e-07, -1.65676031219e-12, -1.671940066e-12, 0.00907912556938
64.7249190939, 2.781e-07, -1.60401775599e-12, -1.61884253615e-12, 0.00915764185054
64, 2.8125e-07, -1.55347312737e-12, -1.56795626378e-12, 0.00923695178415
63.2911392405, 2.844e-07, -1.50501811897e-12, -1.51916733195e-12, 0.00931379491514
62.5978090767, 2.8755e-07, -1.45854158599e-12, -1.47236880826e-12, 0.009391140448
61.919504644, 2.907e-07, -1.4139431254e-12, -1.42746024782e-12, 0.00946935120507
61.2557427259, 2.9385e-07, -1.37113398557e-12, -1.38434723867e-12, 0.00954475345949
60.6060606061, 2.97e-07, -1.33002042688e-12, -1.34294098108e-12, 0.00962108863054
59.9700149925, 3.0015e-07, -1.29051960102e-12, -1.30315790237e-12, 0.00969821180482
59.3471810089, 3.033e-07, -1.25255774207e-12, -1.26491929949e-12, 0.00977260559326
58.7371512482, 3.0645e-07, -1.21605591916e-12, -1.22815101157e-12, 0.00984821271219
58.1395348837, 3.096e-07, -1.18094605539e-12, -1.19278311522e-12, 0.00992389955753
57.5539568345, 3.1275e-07, -1.1471646196e-12, -1.15874964525e-12, 0.00999786770346
56.9800569801, 3.159e-07, -1.11464775773e-12, -1.1259883342e-12, 0.0100716642627
56.4174894217, 3.1905e-07, -1.08333685048e-12, -1.09444037272e-12, 0.0101453880063
55.8659217877, 3.222e-07, -1.05317596439e-12, -1.06405018747e-12, 0.0102196524246
55.3250345781, 3.2535e-07, -1.02411430425e-12, -1.03476523407e-12, 0.0102930881979
54.7945205479, 3.285e-07, -9.961030622e-13, -1.00653580684e-12, 0.010365000999
54.2740841248, 3.3165e-07, -9.69093147458e-13, -9.79314860314e-13, 0.0104376164089
53.7634408602, 3.348e-07, -9.4304066492e-13, -9.53057844719e-13, 0.0105105685388
53.2623169108, 3.3795e-07, -9.17905042042e-13, -9.27722552932e-13, 0.0105823781678
52.7704485488, 3.411e-07, -8.93646334208e-13, -9.03268977138e-13, 0.0106531312083
52.2875816993, 3.4425e-07, -8.70225359146e-13, -8.79659176427e-13, 0.0107244004647
51.8134715026, 3.474e-07, -8.47606373443e-13, -8.5685715336e-13, 0.0107961751626
51.3478818999, 3.5055e-07, -8.25756685035e-13, -8.3482873808e-13, 0.0108669630452
