# optical data by Diego Dalvit, omegap = 9eV
# T = 295K
# R = 148200nm
#
# F_PR = -pi³*hbar*c*R/(360*L³)
#
# order of finite difference formula: 8
# stepsize: 1
#
# L (nm), F_Drude/F_PR, F_PFA_Drude/F_PR, F_plasma/F_PR, F_PFA_plasma/F_PR, 1-F_Drude/F_PFA_Drude, 1-F_Plasma/F_PFA_Plasma
694, 0.753040240671, 0.754554527777, 0.887725764639, 0.89254768475, 0.00200686239392, 0.00540242296698
698, 0.752880710869, 0.754399758353, 0.888419968153, 0.893282747773, 0.00201358426549, 0.00544371827639
702, 0.752717027953, 0.754240793909, 0.889109942634, 0.89401371209, 0.0020202645735, 0.00548511660377
706, 0.752549286251, 0.754077727022, 0.8897957794, 0.894740669126, 0.00202690083037, 0.00552661782011
710, 0.752377553951, 0.753910648543, 0.890477545093, 0.895463708054, 0.0020335229315, 0.00556824683839
714, 0.752201923392, 0.753739647641, 0.891155328827, 0.896182916591, 0.00204012652584, 0.00561000178705
718, 0.752022489481, 0.753564811844, 0.891829230169, 0.896898380842, 0.00204670167616, 0.00565186734749
722, 0.75183929805, 0.753386226985, 0.892499288621, 0.897610185338, 0.00205330132048, 0.00569389340777
726, 0.751652498854, 0.753203977619, 0.893165651302, 0.898318413076, 0.00205983878362, 0.00573600818935
730, 0.751462129214, 0.753018146476, 0.893828361056, 0.899023145551, 0.00206637418968, 0.00577825445419
734, 0.751268299229, 0.752828814898, 0.894487522816, 0.899724462795, 0.0020728692073, 0.00582060419059
738, 0.751071056444, 0.75263606277, 0.895143184235, 0.900422443225, 0.00207936664685, 0.00586309129648
742, 0.750870488067, 0.752439968555, 0.895795429294, 0.901117164433, 0.00208585475799, 0.00590570832481
746, 0.750666659346, 0.752240609326, 0.896444321104, 0.901808702053, 0.00209234912404, 0.00594846882386
750, 0.750459691145, 0.752038060798, 0.897089986933, 0.90249713059, 0.00209878959043, 0.0059913139599
754, 0.750249630328, 0.75183239736, 0.897732466902, 0.903182523248, 0.00210521259549, 0.0060342801216
758, 0.750036514064, 0.751623692105, 0.898371795321, 0.903864951958, 0.00211166579395, 0.00607740860574
762, 0.749820483074, 0.751412016767, 0.899008115911, 0.904544487406, 0.0021180572809, 0.00612061824711
766, 0.749601563584, 0.751197442124, 0.899641456461, 0.905221199061, 0.0021244461849, 0.00616395484942
770, 0.749379835877, 0.750980037451, 0.900271890446, 0.905895155204, 0.00213081772288, 0.00620741233215
774, 0.749155365469, 0.750759870941, 0.900899484088, 0.906566422954, 0.00213717532665, 0.00625099134742
778, 0.748928213055, 0.750537009631, 0.901524300087, 0.907235068292, 0.00214352730719, 0.00629469517339
782, 0.748698476273, 0.750311519424, 0.902146434209, 0.907901155915, 0.00214983124944, 0.00633848923814
786, 0.748466141111, 0.750083465119, 0.902765867538, 0.908564749973, 0.00215619205431, 0.00638246469014
790, 0.748231345403, 0.74985291043, 0.903382741225, 0.909225912991, 0.00216251081388, 0.00642653457422
794, 0.747994149402, 0.749619918015, 0.903997116132, 0.909884706648, 0.00216879057467, 0.0064706994995
798, 0.747754543153, 0.749384549493, 0.904608976978, 0.910541191608, 0.0021751266973, 0.00651504257469
802, 0.747512716323, 0.749146865472, 0.90521851795, 0.911195427535, 0.00218134684113, 0.00655941569156
806, 0.747268610331, 0.748906925477, 0.905825674075, 0.911847473123, 0.00218760848744, 0.00660395430745
810, 0.747022293478, 0.748664788341, 0.906430518438, 0.912497386109, 0.00219389890945, 0.00664864115062
814, 0.746773887648, 0.748420511658, 0.907033163455, 0.913145223299, 0.00220013212377, 0.00669341490083
818, 0.746523411931, 0.748174152192, 0.907633641508, 0.913791040583, 0.00220635831435, 0.00673830099165
822, 0.746270923485, 0.747925765799, 0.90823200233, 0.914434892958, 0.00221257561841, 0.00678330483165
826, 0.746016480966, 0.74767540744, 0.908828293239, 0.915076834544, 0.00221877897583, 0.00682843349261
830, 0.745760092415, 0.747423131207, 0.909422536519, 0.915716918435, 0.00222502986871, 0.00687372023927
834, 0.745501913912, 0.747168990333, 0.910014883758, 0.916355197412, 0.00223119059023, 0.00691905679395
838, 0.745241911779, 0.746913037218, 0.910605298229, 0.916991722887, 0.00223737618172, 0.00696453904551
842, 0.744980147566, 0.74665532344, 0.911193841129, 0.917626545655, 0.00224357320141, 0.00701015522693
846, 0.744716707168, 0.746395899774, 0.911780600035, 0.918259715721, 0.00224973450029, 0.00705586401593
850, 0.744451612774, 0.74613481621, 0.912365594241, 0.918891282318, 0.00225589719089, 0.00710169766857
854, 0.744184932562, 0.745872121873, 0.912948895608, 0.919521293921, 0.00226203562553, 0.0071476303564
858, 0.743916655899, 0.745607865417, 0.913530485431, 0.920149798264, 0.00226822918063, 0.00719373393986
862, 0.743646920898, 0.745342094462, 0.914110505501, 0.920776842351, 0.00227435640166, 0.00723990498331
866, 0.743375719391, 0.745074856006, 0.914688949276, 0.921402472473, 0.0022804911498, 0.00728620054481
870, 0.743103110275, 0.744806196333, 0.915265874153, 0.922026734225, 0.0022866163928, 0.00733260741896
874, 0.742829136829, 0.744536161033, 0.915841320683, 0.922649672513, 0.00229273511932, 0.00737912994835
878, 0.742553842209, 0.74426479501, 0.916415331423, 0.923271331574, 0.00229884956544, 0.00742576956103
882, 0.742277270945, 0.743992142498, 0.916987953678, 0.923891754809, 0.00230495922618, 0.0074725216402
886, 0.74199946559, 0.743718247077, 0.91755922617, 0.924510985518, 0.00231106537151, 0.007519390745
890, 0.741720481803, 0.743443151679, 0.918129210534, 0.925129065805, 0.00231715077713, 0.00756635536537
894, 0.741440296262, 0.743166898606, 0.91869787045, 0.925746037346, 0.00232330361808, 0.00761349939626
898, 0.741159071197, 0.742889529541, 0.919265376336, 0.92636194121, 0.0023293616007, 0.00766068267499
902, 0.740876752197, 0.742611085556, 0.919831677579, 0.926976817866, 0.00233545309696, 0.00770800320913
906, 0.740593394478, 0.74233160713, 0.920396820362, 0.927590707197, 0.00234155818688, 0.00775545375701
910, 0.740309071012, 0.742051134068, 0.920960883142, 0.928203648513, 0.00234763209285, 0.00780299170603
914, 0.740023793597, 0.74176970587, 0.92152387323, 0.928815680555, 0.0023537120204, 0.00785065054154
918, 0.739737619808, 0.741487361195, 0.922085848617, 0.929426841515, 0.00235977236888, 0.00789840853541
922, 0.739450520595, 0.741204138244, 0.922646779968, 0.930037169037, 0.00236590374866, 0.00794633732358
926, 0.739162644538, 0.740920074678, 0.923206818191, 0.930646700234, 0.00237195643606, 0.00799431410536
930, 0.738873946492, 0.740635207622, 0.923765916531, 0.931255471694, 0.00237804132437, 0.00804242808822
934, 0.738584543509, 0.74034957368, 0.924324192334, 0.931863519491, 0.00238404968841, 0.00809059159286
938, 0.738294373194, 0.740063208942, 0.924881577848, 0.932470879194, 0.00239011442062, 0.00813891512967
942, 0.7380034677, 0.739776148994, 0.925438108177, 0.933077585704, 0.00239624012769, 0.008187397966
946, 0.737711975218, 0.739488428928, 0.925993934715, 0.93368367397, 0.00240227384321, 0.00823591487009
950, 0.73741979536, 0.739200083348, 0.926548949675, 0.934289177909, 0.00240839798074, 0.00828461724405
954, 0.737127074605, 0.738911146383, 0.927103307567, 0.934894131161, 0.00241446050253, 0.00833337522878
958, 0.736833843982, 0.738621651691, 0.927657035459, 0.935498566904, 0.0024204648001, 0.0083821950375
962, 0.736540051267, 0.738331632471, 0.928210076291, 0.936102517864, 0.0024265264077, 0.00843117225206
966, 0.736245723238, 0.738041121469, 0.928762460098, 0.936706016321, 0.0024326533835, 0.00848030874566
970, 0.73595100005, 0.737750150898, 0.929314328274, 0.937309094117, 0.00243869939631, 0.00852948711707
974, 0.735655896521, 0.737458752808, 0.929865699632, 0.937911782666, 0.00244468762506, 0.00857872049645
978, 0.735360268337, 0.737166958538, 0.930416415796, 0.938514112959, 0.00245085618613, 0.00862821032934
982, 0.735064371856, 0.736874799102, 0.930966743616, 0.939116115573, 0.00245689939172, 0.00867770430346
986, 0.734768122426, 0.7365823051, 0.931516597015, 0.939717820677, 0.00246297346742, 0.00872732588628
990, 0.734471572742, 0.736289506725, 0.932066026112, 0.940319258039, 0.00246904779489, 0.00877705296009
994, 0.734174768088, 0.735996433769, 0.932615080197, 0.940920457032, 0.00247510123294, 0.00882686392154
998, 0.733877643008, 0.73570311563, 0.933163684032, 0.941521446645, 0.00248126259485, 0.00887686907472
1002, 0.733580428146, 0.735409581321, 0.933712079747, 0.942122255483, 0.00248725774192, 0.00892684116789
1006, 0.733282963897, 0.735115859472, 0.9342601007, 0.942722911778, 0.00249334244663, 0.00897698673943
1010, 0.732985293822, 0.734821978342, 0.934807788243, 0.943323443394, 0.00249949589771, 0.00902729091494
1014, 0.732687559005, 0.734527965819, 0.935355290599, 0.943923877675, 0.00250556398155, 0.00907762509113
1018, 0.732389691687, 0.734233849433, 0.935902533483, 0.944524242097, 0.00251167628227, 0.00912809669658
1022, 0.732091813794, 0.733939656353, 0.936449647171, 0.945124563283, 0.00251770366, 0.00917859555168
1026, 0.731793837339, 0.733645413404, 0.936996532334, 0.945724867685, 0.00252380241369, 0.009229254352
1030, 0.731495782933, 0.733351147063, 0.937543209239, 0.946325181415, 0.00252998053859, 0.00928007871741
1034, 0.731197810336, 0.733056883469, 0.938089849031, 0.946925530253, 0.00253605576141, 0.00933091456474
1038, 0.730899786786, 0.732762648428, 0.938636309796, 0.947525939652, 0.0025422442668, 0.00938193825032
1042, 0.730601871398, 0.732468467334, 0.939182751349, 0.948126434739, 0.00254836354016, 0.00943300709963
1046, 0.730304088273, 0.73217436552, 0.939729204785, 0.948727040328, 0.00255441508899, 0.0094841141449
1050, 0.730006338494, 0.731880367732, 0.940275563894, 0.949327780916, 0.00256056771092, 0.0095353967341
1054, 0.729708748783, 0.731586498495, 0.940821952435, 0.949928680696, 0.00256668174603, 0.00958674945324
1058, 0.729411306136, 0.731292782028, 0.941368365548, 0.950529763556, 0.00257280796136, 0.00963820214683
1062, 0.729113956185, 0.730999242248, 0.941914739629, 0.951131053088, 0.00257905337566, 0.00968984602989
1066, 0.728816877573, 0.730705902772, 0.942461261037, 0.951732572589, 0.00258520588347, 0.00974150913694
1070, 0.728520087988, 0.730412786926, 0.943007951699, 0.952334345069, 0.00259127300588, 0.00979319229485
1074, 0.728223402653, 0.730119917745, 0.943554608039, 0.952936393252, 0.00259753917993, 0.00984513266506
1078, 0.727927072731, 0.729827317982, 0.944101496324, 0.953538739584, 0.00260369159127, 0.00989707378275
1082, 0.727631012116, 0.729535010108, 0.94464852772, 0.954141406233, 0.00260987884762, 0.00994913170232
1086, 0.727335266375, 0.729243016319, 0.945195745967, 0.954744415098, 0.00261606885784, 0.0100012830454
