# R=0.000187
# T=300
# R/L, L (in m), F (in N), F_pfa (in N), 1-F/F_PFA
91.7431192661, 2.0383e-06, -4.17812944413e-14, -4.19298587634e-14, 0.00354316295012
90.2934537246, 2.071025e-06, -3.98795493778e-14, -4.00241569883e-14, 0.00361300827677
88.8888888889, 2.10375e-06, -3.81002914292e-14, -3.82411705148e-14, 0.00368396374023
87.5273522976, 2.136475e-06, -3.64338717689e-14, -3.65712350089e-14, 0.00375604597143
86.2068965517, 2.1692e-06, -3.48715195344e-14, -3.50055697515e-14, 0.00382939680895
84.9256900212, 2.201925e-06, -3.34052663908e-14, -3.3536185918e-14, 0.00390382876434
83.6820083682, 2.23465e-06, -3.20278544661e-14, -3.2155805501e-14, 0.00397909593421
82.4742268041, 2.267375e-06, -3.07326424429e-14, -3.08577895232e-14, 0.00405560742554
81.3008130081, 2.3001e-06, -2.95135854599e-14, -2.96360743607e-14, 0.00413310141228
80.1603206413, 2.332825e-06, -2.83651539002e-14, -2.84851151656e-14, 0.00421136669902
79.0513833992, 2.36555e-06, -2.72822762459e-14, -2.73998355126e-14, 0.00429050994334
77.9727095517, 2.398275e-06, -2.62603008967e-14, -2.63755825123e-14, 0.00437077041167
76.9230769231, 2.431e-06, -2.52949719141e-14, -2.54080867358e-14, 0.0044519220526
75.9013282732, 2.463725e-06, -2.43823861227e-14, -2.44934263798e-14, 0.00453347177325
74.9063670412, 2.49645e-06, -2.35189277249e-14, -2.36279951796e-14, 0.00461602661787
73.9371534196, 2.529175e-06, -2.27012873257e-14, -2.28084736272e-14, 0.00469940703677
72.9927007299, 2.5619e-06, -2.19264138251e-14, -2.2031803131e-14, 0.00478350797573
72.0720720721, 2.594625e-06, -2.11914907396e-14, -2.12951627752e-14, 0.0048683373175
71.1743772242, 2.62735e-06, -2.04939247346e-14, -2.05959483926e-14, 0.00495357902603
70.2987697715, 2.660075e-06, -1.98313081587e-14, -1.99317536969e-14, 0.00503947317877
69.4444444444, 2.6928e-06, -1.92014218568e-14, -1.93003532496e-14, 0.00512588507992
68.6106346484, 2.725525e-06, -1.86022041833e-14, -1.86996870641e-14, 0.00521307552134
67.7966101695, 2.75825e-06, -1.80317538779e-14, -1.81278466742e-14, 0.00530083898302
67.0016750419, 2.790975e-06, -1.74883155233e-14, -1.75830625108e-14, 0.00538853726096
66.2251655629, 2.8237e-06, -1.69702349111e-14, -1.70636924534e-14, 0.00547698234465
65.4664484452, 2.856425e-06, -1.64759910128e-14, -1.65682114346e-14, 0.00556610604252
64.7249190939, 2.88915e-06, -1.60041794483e-14, -1.60952019894e-14, 0.0056552593191
64, 2.921875e-06, -1.55534725279e-14, -1.56433456564e-14, 0.00574513473971
63.2911392405, 2.9546e-06, -1.51226556945e-14, -1.52114151452e-14, 0.00583505543587
62.5978090767, 2.987325e-06, -1.47105833272e-14, -1.4798267194e-14, 0.00592527933433
61.919504644, 3.02005e-06, -1.43161862796e-14, -1.44028360507e-14, 0.00601616034405
61.2557427259, 3.052775e-06, -1.3938486622e-14, -1.4024127518e-14, 0.00610668263934
60.6060606061, 3.0855e-06, -1.35765444487e-14, -1.36612135077e-14, 0.00619776997672
59.9700149925, 3.118225e-06, -1.32294954672e-14, -1.33132270564e-14, 0.00628935335147
59.3471810089, 3.15095e-06, -1.28965395705e-14, -1.29793577602e-14, 0.00638076176146
58.7371512482, 3.183675e-06, -1.2576910342e-14, -1.26588475878e-14, 0.00647272551994
58.1395348837, 3.2164e-06, -1.22699076725e-14, -1.23509870398e-14, 0.00656460629173
57.5539568345, 3.249125e-06, -1.19748690188e-14, -1.20551116202e-14, 0.00665631343444
56.9800569801, 3.28185e-06, -1.16911610653e-14, -1.17705985944e-14, 0.00674880962391
56.4174894217, 3.314575e-06, -1.14182140077e-14, -1.14968640056e-14, 0.00684099576147
55.8659217877, 3.3473e-06, -1.1155475171e-14, -1.12333599297e-14, 0.00693334489292
55.3250345781, 3.380025e-06, -1.09024275883e-14, -1.09795719452e-14, 0.00702617163359
54.7945205479, 3.41275e-06, -1.06585977376e-14, -1.07350168011e-14, 0.00711867199318
54.2740841248, 3.445475e-06, -1.04235268398e-14, -1.0499240265e-14, 0.00721132417574
53.7634408602, 3.4782e-06, -1.0196789501e-14, -1.02718151366e-14, 0.00730402900337
53.2623169108, 3.510925e-06, -9.97798436593e-15, -1.00523394125e-14, 0.00739679029035
52.7704485488, 3.54365e-06, -9.76673368206e-15, -9.84043458861e-15, 0.0074895987462
52.2875816993, 3.576375e-06, -9.56268158625e-15, -9.63574409088e-15, 0.00758244552227
51.8134715026, 3.6091e-06, -9.36549319917e-15, -9.43793182168e-15, 0.00767526444144
51.3478818999, 3.641825e-06, -9.17484872906e-15, -9.24668081361e-15, 0.0077684183112
50.8905852417, 3.67455e-06, -8.99045499381e-15, -9.06169198163e-15, 0.00786133405979
50.4413619168, 3.707275e-06, -8.81203069431e-15, -8.88268296591e-15, 0.00795393372404
50, 3.74e-06, -8.63930152704e-15, -8.70938705747e-15, 0.00804712547142
49.5662949195, 3.772725e-06, -8.47202130093e-15, -8.54155220111e-15, 0.00814031203399
49.14004914, 3.80545e-06, -8.3099569756e-15, -8.37894006868e-15, 0.00823291401031
48.7210718636, 3.838175e-06, -8.15287586129e-15, -8.22132519774e-15, 0.00832582762615
48.309178744, 3.8709e-06, -8.00056561764e-15, -8.06849419029e-15, 0.00841899009231
47.9041916168, 3.903625e-06, -7.85282886807e-15, -7.92024496709e-15, 0.0085118704412
47.5059382423, 3.93635e-06, -7.70947424521e-15, -7.77638607337e-15, 0.00860448896537
47.1142520612, 3.969075e-06, -7.57031671308e-15, -7.63673603191e-15, 0.00869734380618
46.7289719626, 4.0018e-06, -7.43518452125e-15, -7.50112274012e-15, 0.00879044659764
46.3499420626, 4.034525e-06, -7.3039191601e-15, -7.36938290771e-15, 0.00888320615708
45.9770114943, 4.06725e-06, -7.17636297746e-15, -7.24136153204e-15, 0.00897601290793
45.6100342075, 4.099975e-06, -7.05236999725e-15, -7.11691140828e-15, 0.00906873885645
45.2488687783, 4.1327e-06, -6.93179810386e-15, -6.99589267195e-15, 0.00916174262464
44.8933782267, 4.165425e-06, -6.81451850414e-15, -6.87817237152e-15, 0.00925447399991
44.5434298441, 4.19815e-06, -6.70040495287e-15, -6.76362406872e-15, 0.00934692928079
44.1988950276, 4.230875e-06, -6.58933390102e-15, -6.65212746484e-15, 0.0094396212574
43.8596491228, 4.2636e-06, -6.48119130451e-15, -6.54356805096e-15, 0.00953252812086
43.5255712731, 4.296325e-06, -6.37587142589e-15, -6.43783678055e-15, 0.00962518261574
43.1965442765, 4.32905e-06, -6.27327099499e-15, -6.33482976285e-15, 0.0097175094138
42.872454448, 4.361775e-06, -6.17328544366e-15, -6.23444797553e-15, 0.00981041659293
42.5531914894, 4.3945e-06, -6.07582654092e-15, -6.1365969954e-15, 0.00990295672495
42.2386483633, 4.427225e-06, -5.98080191163e-15, -6.04118674585e-15, 0.00999552517706
41.928721174, 4.45995e-06, -5.88812594506e-15, -5.94813125984e-15, 0.0100880952634
41.6233090531, 4.492675e-06, -5.79771724551e-15, -5.85734845758e-15, 0.0101805812824
41.3223140496, 4.5254e-06, -5.70949515719e-15, -5.76875993762e-15, 0.0102734003614
41.0256410256, 4.558125e-06, -5.62339021583e-15, -5.68229078075e-15, 0.01036563724
40.733197556, 4.59085e-06, -5.53932599889e-15, -5.59786936564e-15, 0.0104581516527
40.4448938322, 4.623575e-06, -5.45723458208e-15, -5.51542719551e-15, 0.010550880534
