# R=5.1e-05
# T=300
# R/L, L (in m), E (in J), E_pfa (in J), 1-E/E_PFA
145.454545455, 3.50625e-07, -4.21279854809e-19, -4.25011864729e-19, 0.00878095467303
141.843971631, 3.5955e-07, -4.01011136883e-19, -4.04664902583e-19, 0.00902911440197
138.408304498, 3.68475e-07, -3.82148075918e-19, -3.85727733543e-19, 0.00928027028823
135.135135135, 3.774e-07, -3.64564927273e-19, -3.68074337027e-19, 0.00953451354814
132.01320132, 3.86325e-07, -3.48149690389e-19, -3.51592425317e-19, 0.00979183475076
129.032258065, 3.9525e-07, -3.32802283591e-19, -3.36181686707e-19, 0.0100523117376
126.1829653, 4.04175e-07, -3.18433110681e-19, -3.21752285077e-19, 0.0103159310757
123.456790123, 4.131e-07, -3.04961717099e-19, -3.08223575209e-19, 0.0105827664489
120.84592145, 4.22025e-07, -2.92315746752e-19, -2.95522997704e-19, 0.0108527964909
118.343195266, 4.3095e-07, -2.8042993366e-19, -2.83585125832e-19, 0.0111260848497
115.942028986, 4.39875e-07, -2.69245331582e-19, -2.7235084176e-19, 0.0114026090695
113.636363636, 4.488e-07, -2.58708549638e-19, -2.61766620649e-19, 0.0116824330132
111.420612813, 4.57725e-07, -2.4877118189e-19, -2.51783908813e-19, 0.0119655260637
109.289617486, 4.6665e-07, -2.39389221374e-19, -2.42358580097e-19, 0.0122519232512
107.238605898, 4.75575e-07, -2.30522604601e-19, -2.33450461291e-19, 0.0125416616158
105.263157895, 4.845e-07, -2.22134815533e-19, -2.25022914935e-19, 0.012834690205
103.359173127, 4.93425e-07, -2.14192476612e-19, -2.17042473489e-19, 0.0131310560157
101.52284264, 5.0235e-07, -2.06665058129e-19, -2.09478516047e-19, 0.0134307707102
99.7506234414, 5.11275e-07, -1.99524595793e-19, -2.02302983454e-19, 0.0137337947911
98.0392156863, 5.202e-07, -1.92745413168e-19, -1.95490126013e-19, 0.0140401610111
96.3855421687, 5.29125e-07, -1.86303918513e-19, -1.89016279322e-19, 0.0143498793824
94.7867298578, 5.3805e-07, -1.80178412771e-19, -1.82859665699e-19, 0.0146628996484
93.2400932401, 5.46975e-07, -1.74348885943e-19, -1.77000216638e-19, 0.014979251131
91.7431192661, 5.559e-07, -1.68796883635e-19, -1.71419414917e-19, 0.0152989163037
90.2934537246, 5.64825e-07, -1.63505352175e-19, -1.66100153396e-19, 0.0156219074326
88.8888888889, 5.7375e-07, -1.58458528171e-19, -1.61026608231e-19, 0.0159481720937
87.5273522976, 5.82675e-07, -1.53641803037e-19, -1.56184125537e-19, 0.0162777266284
86.2068965517, 5.916e-07, -1.49041637953e-19, -1.51559119526e-19, 0.0166105581871
84.9256900212, 6.00525e-07, -1.44645465611e-19, -1.47138980504e-19, 0.0169466641983
83.6820083682, 6.0945e-07, -1.40441617168e-19, -1.4291199234e-19, 0.0172859893095
82.4742268041, 6.18375e-07, -1.3641923083e-19, -1.38867257745e-19, 0.0176285393303
81.3008130081, 6.273e-07, -1.32568198088e-19, -1.3499463089e-19, 0.0179742911744
80.1603206413, 6.36225e-07, -1.28879097078e-19, -1.31284656132e-19, 0.0183232307955
79.0513833992, 6.4515e-07, -1.25343137468e-19, -1.27728512724e-19, 0.0186753545132
77.9727095517, 6.54075e-07, -1.21952119497e-19, -1.24317964633e-19, 0.0190305974151
76.9230769231, 6.63e-07, -1.18698372709e-19, -1.21045314625e-19, 0.0193889530008
75.9013282732, 6.71925e-07, -1.15574724122e-19, -1.1790336282e-19, 0.0197504010291
74.9063670412, 6.8085e-07, -1.12574459069e-19, -1.14885368722e-19, 0.0201149169712
73.9371534196, 6.89775e-07, -1.09691284032e-19, -1.11985016752e-19, 0.0204824965558
72.9927007299, 6.987e-07, -1.06919305672e-19, -1.09196384466e-19, 0.0208530603375
72.0720720721, 7.07625e-07, -1.04252985645e-19, -1.06513913808e-19, 0.0212265992507
71.1743772242, 7.1655e-07, -1.01687123691e-19, -1.03932384622e-19, 0.0216030926144
70.2987697715, 7.25475e-07, -9.92168335424e-20, -1.01446890391e-19, 0.0219825057205
69.4444444444, 7.344e-07, -9.68375187955e-20, -9.90528160951e-20, 0.022364808865
68.6106346484, 7.43325e-07, -9.45448511138e-20, -9.6745817629e-20, 0.0227499913601
67.7966101695, 7.5225e-07, -9.2334761194e-20, -9.45218031354e-20, 0.0231379625532
67.0016750419, 7.61175e-07, -9.02034049004e-20, -9.23769156934e-20, 0.0235287222641
66.2251655629, 7.701e-07, -8.81471589248e-20, -9.03075173775e-20, 0.0239222438558
65.4664484452, 7.79025e-07, -8.61626059536e-20, -8.83101746711e-20, 0.0243184743491
64.7249190939, 7.8795e-07, -8.42465136807e-20, -8.63816447748e-20, 0.0247174165257
64, 7.96875e-07, -8.23958386834e-20, -8.45188631975e-20, 0.0251189430825
63.2911392405, 8.058e-07, -8.0607687136e-20, -8.271893216e-20, 0.0255231174874
62.5978090767, 8.14725e-07, -7.88793342755e-20, -8.09791098909e-20, 0.0259298431188
61.919504644, 8.2365e-07, -7.72081950536e-20, -7.92968006947e-20, 0.0263390908938
61.2557427259, 8.32575e-07, -7.5591821452e-20, -7.76695458411e-20, 0.0267508244916
60.6060606061, 8.415e-07, -7.40278923139e-20, -7.6095014919e-20, 0.0271650200373
59.9700149925, 8.50425e-07, -7.25142095587e-20, -7.45709980113e-20, 0.0275816135965
59.3471810089, 8.5935e-07, -7.1048685036e-20, -7.30953983212e-20, 0.0280005763999
58.7371512482, 8.68275e-07, -6.96293375227e-20, -7.16662253367e-20, 0.0284218654511
58.1395348837, 8.772e-07, -6.82542858634e-20, -7.02815884722e-20, 0.028845429548
57.5539568345, 8.86125e-07, -6.69217389955e-20, -6.89396911326e-20, 0.0292712674508
56.9800569801, 8.9505e-07, -6.56300005738e-20, -6.76388252579e-20, 0.0296992840483
56.4174894217, 9.03975e-07, -6.43774525193e-20, -6.63773660807e-20, 0.0301294504356
55.8659217877, 9.129e-07, -6.3162554689e-20, -6.51537673959e-20, 0.0305617431885
55.3250345781, 9.21825e-07, -6.19838434073e-20, -6.39665570607e-20, 0.0309960977184
54.7945205479, 9.3075e-07, -6.08399223378e-20, -6.28143328067e-20, 0.0314324833305
54.2740841248, 9.39675e-07, -5.9729461754e-20, -6.16957583262e-20, 0.0318708550737
53.7634408602, 9.486e-07, -5.86511937454e-20, -6.06095596098e-20, 0.0323111713234
53.2623169108, 9.57525e-07, -5.76039093102e-20, -5.95545215062e-20, 0.0327533854135
52.7704485488, 9.6645e-07, -5.6586454569e-20, -5.85294845624e-20, 0.0331974560846
52.2875816993, 9.75375e-07, -5.55977271066e-20, -5.75333419352e-20, 0.0336433581548
51.8134715026, 9.843e-07, -5.46366776187e-20, -5.6565036625e-20, 0.0340910060597
51.3478818999, 9.93225e-07, -5.37023000253e-20, -5.5623558814e-20, 0.0345403787486
50.8905852417, 1.00215e-06, -5.27936346819e-20, -5.47079433805e-20, 0.0349914213617
50.4413619168, 1.011075e-06, -5.19097623315e-20, -5.38172675641e-20, 0.0354441115078
50, 1.02e-06, -5.10498054702e-20, -5.29506487717e-20, 0.0358983949314
