# R=3.8e-05
# T=300
# R/L, L (in m), F (in N), F_pfa (in N), 1-F/F_PFA
74.9063670412, 5.073e-07, -5.93308631993e-13, -5.9724810787e-13, 0.0065960458052
73.9371534196, 5.1395e-07, -5.70761501471e-13, -5.7458399064e-13, 0.00665262038352
72.9927007299, 5.206e-07, -5.49324502908e-13, -5.53034512955e-13, 0.00670846024994
72.0720720721, 5.2725e-07, -5.28929995071e-13, -5.32532438271e-13, 0.00676473946157
71.1743772242, 5.339e-07, -5.09515999357e-13, -5.13015326235e-13, 0.00682109617025
70.2987697715, 5.4055e-07, -4.91025378326e-13, -4.94425138786e-13, 0.00687618851259
69.4444444444, 5.472e-07, -4.73403652838e-13, -4.76707882761e-13, 0.00693135155048
68.6106346484, 5.5385e-07, -4.56601288176e-13, -4.59813284728e-13, 0.00698543660751
67.7966101695, 5.605e-07, -4.40570792292e-13, -4.43694495926e-13, 0.00704021272018
67.0016750419, 5.6715e-07, -4.25269008122e-13, -4.28307823614e-13, 0.00709493342106
66.2251655629, 5.738e-07, -4.10655749503e-13, -4.13612485701e-13, 0.00714856611069
65.4664484452, 5.8045e-07, -3.96692528369e-13, -3.99570387549e-13, 0.00720238353301
64.7249190939, 5.871e-07, -3.83344162837e-13, -3.86145917751e-13, 0.00725568958672
64, 5.9375e-07, -3.70577496387e-13, -3.73305761757e-13, 0.00730839341302
63.2911392405, 6.004e-07, -3.58361169852e-13, -3.6101873082e-13, 0.00736128278351
62.5978090767, 6.0705e-07, -3.46666020133e-13, -3.49255605836e-13, 0.00741458593704
61.919504644, 6.137e-07, -3.35465178817e-13, -3.37988993865e-13, 0.00746715157627
61.2557427259, 6.2035e-07, -3.24733039188e-13, -3.27193196716e-13, 0.00751897518997
60.6060606061, 6.27e-07, -3.14445241061e-13, -3.1684408981e-13, 0.00757106989209
59.9700149925, 6.3365e-07, -3.04579566188e-13, -3.06919011256e-13, 0.00762235307014
59.3471810089, 6.403e-07, -2.95114485751e-13, -2.97396659518e-13, 0.00767383793285
58.7371512482, 6.4695e-07, -2.8602976504e-13, -2.88256999414e-13, 0.00772655782323
58.1395348837, 6.536e-07, -2.77307480151e-13, -2.79481175056e-13, 0.00777760757821
57.5539568345, 6.6025e-07, -2.68929587868e-13, -2.71051429979e-13, 0.00782819006614
56.9800569801, 6.669e-07, -2.60879117852e-13, -2.62951033166e-13, 0.00787947204212
56.4174894217, 6.7355e-07, -2.53140684864e-13, -2.55164210722e-13, 0.00793028870178
55.8659217877, 6.802e-07, -2.45699645688e-13, -2.47676082858e-13, 0.00797992743888
55.3250345781, 6.8685e-07, -2.38541381465e-13, -2.40472605235e-13, 0.00803095125451
54.7945205479, 6.935e-07, -2.31652978215e-13, -2.33540515003e-13, 0.00808226695982
54.2740841248, 7.0015e-07, -2.2502235742e-13, -2.26867280602e-13, 0.00813216950984
53.7634408602, 7.068e-07, -2.18637356354e-13, -2.20441055227e-13, 0.00818222753893
53.2623169108, 7.1345e-07, -2.12486864576e-13, -2.14250633785e-13, 0.00823227067446
52.7704485488, 7.201e-07, -2.06560352139e-13, -2.08285412614e-13, 0.0082821953489
52.2875816993, 7.2675e-07, -2.00847833949e-13, -2.02535352369e-13, 0.00833196970644
51.8134715026, 7.334e-07, -1.9533981417e-13, -1.96990943344e-13, 0.00838175169762
51.3478818999, 7.4005e-07, -1.90027440959e-13, -1.91643173235e-13, 0.00843094094562
50.8905852417, 7.467e-07, -1.84901998454e-13, -1.86483497106e-13, 0.00848063595872
50.4413619168, 7.5335e-07, -1.79955481997e-13, -1.81503809516e-13, 0.00853055108643
50, 7.6e-07, -1.75180314396e-13, -1.76696418298e-13, 0.00858027523021
49.5662949195, 7.6665e-07, -1.70569149174e-13, -1.7205402034e-13, 0.00863026137976
49.14004914, 7.733e-07, -1.66115349791e-13, -1.67569678865e-13, 0.00867895125268
48.7210718636, 7.7995e-07, -1.61812043375e-13, -1.63236802219e-13, 0.00872817173815
48.309178744, 7.866e-07, -1.57653001393e-13, -1.59049124062e-13, 0.0087779337215
47.9041916168, 7.9325e-07, -1.53632422072e-13, -1.55000684828e-13, 0.00882746264628
47.5059382423, 7.999e-07, -1.49744910756e-13, -1.5108581446e-13, 0.00887511318837
47.1142520612, 8.0655e-07, -1.45984554424e-13, -1.4729911608e-13, 0.0089244368239
46.7289719626, 8.132e-07, -1.42346261631e-13, -1.43635450866e-13, 0.00897542512964
46.3499420626, 8.1985e-07, -1.38825732317e-13, -1.40089923805e-13, 0.00902414287659
45.9770114943, 8.265e-07, -1.3541791764e-13, -1.36657870334e-13, 0.00907340859153
45.6100342075, 8.3315e-07, -1.3211849312e-13, -1.33334843829e-13, 0.00912252696826
45.2488687783, 8.398e-07, -1.28923120422e-13, -1.3011660383e-13, 0.00917241437684
44.8933782267, 8.4645e-07, -1.25827957843e-13, -1.2699910508e-13, 0.00922169676716
44.5434298441, 8.531e-07, -1.22829172139e-13, -1.23978487055e-13, 0.00927027699228
44.1988950276, 8.5975e-07, -1.19922918741e-13, -1.21051064295e-13, 0.00931958393774
43.8596491228, 8.664e-07, -1.17105711137e-13, -1.18213317224e-13, 0.00936955423329
43.5255712731, 8.7305e-07, -1.14374324525e-13, -1.15461883534e-13, 0.00941920377877
43.1965442765, 8.797e-07, -1.11725759708e-13, -1.12793550075e-13, 0.00946676797421
42.872454448, 8.8635e-07, -1.09156392806e-13, -1.10205245218e-13, 0.00951726399463
42.5531914894, 8.93e-07, -1.0666363439e-13, -1.07694031647e-13, 0.00956782136675
42.2386483633, 8.9965e-07, -1.04244821216e-13, -1.05257099634e-13, 0.00961719847079
41.928721174, 9.063e-07, -1.01897109113e-13, -1.02891760563e-13, 0.0096669689121
41.6233090531, 9.1295e-07, -9.96179987658e-14, -1.0059544096e-13, 0.00971656553077
41.3223140496, 9.196e-07, -9.74049201538e-14, -9.83656767846e-14, 0.00976719382492
41.0256410256, 9.2625e-07, -9.52556733751e-14, -9.62001080624e-14, 0.00981739736424
40.733197556, 9.329e-07, -9.31686258203e-14, -9.40964738106e-14, 0.00986060319479
40.4448938322, 9.3955e-07, -9.11396871894e-14, -9.20526072457e-14, 0.00991737315866
40.1606425703, 9.462e-07, -8.91681403158e-14, -9.0066431254e-14, 0.00997364862439
39.8803589232, 9.5285e-07, -8.72531982742e-14, -8.81359540977e-14, 0.0100158423715
39.603960396, 9.595e-07, -8.5390837388e-14, -8.6259265408e-14, 0.0100676491497
39.331366765, 9.6615e-07, -8.35801227181e-14, -8.44345322818e-14, 0.0101191957918
39.0625, 9.728e-07, -8.18194622562e-14, -8.26599957015e-14, 0.0101685638633
38.7972841901, 9.7945e-07, -8.01068637791e-14, -8.09339670855e-14, 0.0102194830693
38.5356454721, 9.861e-07, -7.84407441453e-14, -7.92548250331e-14, 0.0102716886634
38.2775119617, 9.9275e-07, -7.68197688318e-14, -7.76210122393e-14, 0.0103225065535
38.0228136882, 9.994e-07, -7.52423062216e-14, -7.60310325705e-14, 0.0103737424353
37.7714825307, 1.00605e-06, -7.37069513354e-14, -7.44834482909e-14, 0.0104250940752
37.5234521576, 1.0127e-06, -7.22123281294e-14, -7.29768774316e-14, 0.010476596548
37.2786579683, 1.01935e-06, -7.07571159908e-14, -7.15099912942e-14, 0.0105282533223
37.037037037, 1.026e-06, -6.93400441771e-14, -7.00815120727e-14, 0.0105800784495
36.7985280589, 1.03265e-06, -6.79598967965e-14, -6.86902106354e-14, 0.0106319930048
36.563071298, 1.0393e-06, -6.66154913897e-14, -6.73349043365e-14, 0.0106841014177
36.3306085377, 1.04595e-06, -6.5305688067e-14, -6.60144550199e-14, 0.0107365417575
36.1010830325, 1.0526e-06, -6.40294376733e-14, -6.47277670787e-14, 0.0107887145952
35.8744394619, 1.05925e-06, -6.27855734202e-14, -6.347378562e-14, 0.0108424634364
35.6506238859, 1.0659e-06, -6.15732373431e-14, -6.22514947178e-14, 0.0108954391829
35.4295837024, 1.07255e-06, -6.03914742019e-14, -6.10599157524e-14, 0.0109473054828
